TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20190807,23.794,1.0,21.376,0.398,1.0,25.245,2.962,1.0,25.389,23.402,1.09,26.582,2.424,23.794,1.0,21.376,0.398,1.0,25.245,2.962,1.0,436.337,181.504,1.0,176.54,181.504,1.0,-9999,-9999,399.292,399.292,0.0,466.66,1.0,456.645,466.66,1.0,3.692,1.0,9.128,3.692,1.0,100.409,100.444,1.0,0.459,13.2,1.0,1.804,2.267,1.0,0.3933416666666667,1.0,157.3704375,1.0,349.0464292291667,1.0,20.895667985416665,1.0,394.588,1.0,20.183,19.241,1.0,1.0,23.155,1.0,3.68555,1.0,86.3689,1.0,125.389,116.001,131.045,5.5637,12.4628,37.0138,1.0,53.7359,49.7128,56.16,3.06498,5.6776,14.0,1,18,30,18,30,-3.55924,0.916667,0.617301,0.720474,-3.70993,0.916667,0.606479,0.711224,-3.60656,0.928646,0.0482726,-3.97323,-3.95625,-3.94084,-3.70993,-3.3639,-3.21323,-3.17101,0.958333,0.895833,0.895833,0.916667,0.916667,0.979167,0.9375,7.91985,1.69404,1.0,0.762301,0.767355,-10.2397,14.7811,0.866667,0.834675,0.988678,7.94982,1.69289,1.0,0.721781,0.727116,-10.49,14.7542,0.866667,0.828762,0.983691,7.74219,7.77397,7.80291,7.91212,7.94819,7.94982,7.99296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.9263,-10.7452,-10.7422,-10.4394,-9.95549,-9.68539,-9.63701,0.933333,0.833333,0.9,0.866667,0.866667,0.966667,0.9,7.26591,7.18264,7.16396,0.0394737,6.82039,6.84791,6.87794,7.22012,7.29856,7.3141,7.35301,10.8948,10.8926,10.7705,0.0458315,10.3911,10.5165,10.5577,10.7499,10.8512,10.9903,11.2278,4.94264,5.19148,6.55735,0.256869,4.71831,4.84284,5.3539,5.81688,7.42604,8.08627,10.2584,11.2119,9.93816,10.495,0.204873,9.08444,9.20704,9.22556,9.93925,11.5048,11.9447,12.7086,-9999,-9999
20190808,25.203,1.0,23.122,3.539,1.0,26.451,3.671,1.0,25.49,23.371,1.647,26.761,3.111,25.203,1.0,23.122,3.539,1.0,26.451,3.671,1.0,434.228,214.709,1.0,167.338,214.709,1.0,-9999,-9999,396.388,396.388,0.0,440.032,1.0,453.355,440.032,1.0,6.992,1.0,7.975,6.992,1.0,100.404,100.452,1.0,0.309,0.2,1.0,1.311,1.546,1.0,0.21179791666666667,1.0,194.0862291666667,1.0,397.2740807808511,0.9791666666666666,25.12521533333333,1.0,398.534,1.0,20.114,19.275,1.0,1.0,22.674,1.0,4.55801,1.0,82.2409,1.0,119.396,113.009,124.782,5.37137,10.2477,47.4983,1.0,68.957,65.2683,72.0678,3.33057,6.04137,14.0,1,18,30,18,30,-3.07047,0.895833,0.552703,0.64073,-3.30082,0.875,0.541611,0.631186,-3.24895,0.907292,0.0478544,-3.8726,-3.59542,-3.41176,-3.21802,-3.00879,-2.94718,-2.94718,0.958333,0.958333,0.875,0.875,0.895833,0.895833,0.895833,6.9838,3.55643,1.0,0.578266,0.665676,-8.92444,11.2367,0.833333,0.778348,0.873466,6.98225,3.56033,1.0,0.499523,0.598545,-9.27867,11.2018,0.8,0.779436,0.874436,6.34537,6.50217,6.5187,6.96706,7.1467,7.16167,7.16167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.94721,-9.63382,-9.29162,-9.05323,-8.84106,-8.84106,-8.81141,0.933333,0.9,0.8,1.0,0.833333,0.833333,0.833333,7.44722,7.40684,7.36038,0.0493225,6.88717,6.9038,6.96533,7.51467,7.57256,7.58344,7.62976,10.7051,10.7077,10.6093,0.0485595,9.98293,10.2937,10.4323,10.5827,10.7465,10.8803,10.9843,5.60299,5.98442,7.16906,0.283306,5.28919,5.34211,5.68179,6.03782,8.78018,9.1649,10.6625,12.8886,11.1259,11.6321,0.238854,9.87033,9.97799,10.2232,11.1259,12.9032,13.2283,13.7568,-9999,-9999
20190809,27.232,1.0,25.493,3.226,1.0,28.372,3.232,1.0,27.628,25.557,2.841,28.985,3.668,27.232,1.0,25.493,3.226,1.0,28.372,3.232,1.0,432.085,212.973,1.0,188.423,212.973,1.0,-9999,-9999,405.903,405.903,0.0,491.29,1.0,464.133,491.29,1.0,8.764,1.0,12.292,8.764,1.0,100.651,100.715,1.0,0.095,0.0,1.0,1.376,1.488,1.0,0.1990833333333333,1.0,188.47970833333332,1.0,409.5629604854166,1.0,24.707994375,1.0,397.958,1.0,20.329,19.358,1.0,1.0,22.232,1.0,6.55353,1.0,65.7801,1.0,95.4982,90.3898,99.8064,5.25638,8.73817,40.1139,1.0,58.2365,55.1213,60.8637,3.11786,5.27648,14.0,1,19,29,19,29,-3.02821,0.916667,0.553659,0.710697,-3.38368,0.895833,0.517498,0.682903,-3.12982,0.919792,0.0522966,-3.57135,-3.53277,-3.38368,-3.23212,-3.01551,-2.64159,-2.60488,0.895833,0.895833,0.895833,0.916667,0.916667,0.9375,0.958333,5.78008,2.53343,1.0,0.690611,0.866791,-8.61695,8.81927,0.862069,0.758363,1.1348,5.84848,2.69378,1.0,0.635143,0.823279,-9.22875,8.44918,0.827586,0.712839,1.1049,5.58497,5.61012,5.78008,5.87552,6.65109,6.65775,6.76474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.83366,-9.7512,-9.51721,-9.22875,-8.61695,-8.06281,-8.02506,0.896552,0.862069,0.862069,0.827586,0.862069,0.896552,0.931034,7.75373,7.78021,7.67812,0.0673579,7.00357,7.07304,7.12792,7.86934,7.95501,8.07653,8.13871,11.1999,11.1639,10.8079,0.0696337,10.1688,10.2907,10.3723,10.7341,11.1889,11.205,11.5244,5.62405,6.11401,7.079,0.271887,5.27137,5.32428,5.54262,6.1113,8.54677,9.03253,10.0482,12.1412,10.6505,11.0387,0.226243,9.30198,9.47021,9.68683,10.6489,12.1885,12.5153,12.886,-9999,-9999
20190810,29.015,1.0,27.207,2.797,1.0,30.2,3.224,1.0,29.146,27.013,2.567,30.543,3.381,29.015,1.0,27.207,2.797,1.0,30.2,3.224,1.0,429.907,223.548,1.0,197.105,223.548,1.0,-9999,-9999,409.351,409.351,0.0,498.594,1.0,468.038,498.594,1.0,13.349,1.0,15.578,13.349,1.0,100.635,100.708,1.0,0.004,0.0,1.0,1.278,1.496,1.0,0.19850625,1.0,196.27860416666667,1.0,429.89998404166664,1.0,26.01057158333333,1.0,419.187,1.0,20.688,19.548,1.0,1.0,21.876,1.0,8.03304,1.0,78.3612,0.979167,114.473,109.846,119.886,5.30649,9.14074,46.296,1.0,67.631,64.8972,70.829,3.02991,5.34,14.0,1,19,29,19,29,-1.89483,0.791667,0.479653,0.755269,-2.42628,0.770833,0.461881,0.744109,-2.23774,0.794792,0.0822636,-3.11868,-2.91919,-2.45494,-2.35982,-1.83244,-1.75238,-1.70831,0.833333,0.770833,0.770833,0.770833,0.8125,0.8125,0.8125,6.33561,1.51195,0.842105,0.520693,0.557081,-7.17318,8.42202,0.758621,0.684777,1.22371,6.26886,1.61278,0.842105,0.473382,0.513136,-7.9771,7.52368,0.724138,0.668235,1.21454,6.2264,6.2369,6.31254,6.42215,6.55812,6.63297,6.63393,0.842105,0.842105,0.842105,0.842105,0.842105,0.842105,0.842105,-9.32087,-9.00248,-8.22552,-7.9771,-7.13649,-6.97413,-6.93237,0.827586,0.724138,0.724138,0.724138,0.793103,0.793103,0.793103,7.98144,8.09679,7.93056,0.0895785,7.06349,7.18207,7.25038,8.13922,8.27308,8.52825,8.65398,10.5689,10.5231,10.1683,0.0688211,9.31665,9.63504,9.87881,10.1696,10.5655,10.6305,10.7018,4.68607,5.26563,5.96983,0.215561,4.36486,4.52941,4.595,5.26516,7.33551,7.84972,8.12301,8.94087,8.40695,8.8421,0.153822,7.71196,7.89914,7.94799,8.39892,9.95522,10.011,10.0414,-9999,-9999
20190811,27.64,1.0,25.764,1.9,1.0,28.869,3.254,1.0,28.744,26.873,2.59,29.97,3.394,27.64,1.0,25.764,1.9,1.0,28.869,3.254,1.0,427.696,198.51,1.0,196.134,198.51,1.0,-9999,-9999,406.484,406.484,0.0,496.521,1.0,464.792,496.521,1.0,8.997,1.0,14.504,8.997,1.0,100.674,100.723,1.0,0.01,0.0,1.0,2.07,2.578,1.0,0.3365458333333333,1.0,165.03693750000002,1.0,381.74943124375,1.0,23.3106611875,1.0,408.028,1.0,20.801,19.719,1.0,1.0,21.564,1.0,6.13356,1.0,92.7819,1.0,135.54,130.061,141.949,5.32673,10.2972,33.3066,1.0,48.6557,46.6889,50.9564,3.18084,4.48612,14.0,1,19,29,19,29,-3.21364,0.916667,0.480428,0.571575,-3.74317,0.895833,0.477138,0.568812,-3.39269,0.907812,0.0378335,-3.78408,-3.77029,-3.55752,-3.41562,-3.15491,-3.15097,-3.12707,0.895833,0.895833,0.875,0.9375,0.916667,0.9375,0.916667,6.01004,2.24213,1.0,0.524398,0.626163,-9.06338,9.9018,0.862069,0.684945,0.8102,5.99004,2.25332,1.0,0.492084,0.59936,-9.89487,9.40648,0.827586,0.689372,0.813946,5.88553,5.93416,5.99004,6.16,6.61852,6.61852,6.67651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.1299,-9.92351,-9.90151,-9.7903,-9.06338,-9.058,-9.04525,0.896552,0.827586,0.827586,0.793103,0.862069,0.862069,0.862069,7.33498,7.44243,7.3145,0.0687089,6.4949,6.7639,6.82461,7.48306,7.63124,7.76536,7.81321,10.9972,11.1856,10.7072,0.0656873,10.0506,10.2287,10.2675,10.7638,10.9918,11.2127,11.3057,3.71363,4.20219,4.86655,0.171293,3.44969,3.64888,3.92554,4.3798,6.03296,6.28656,6.64724,8.806,8.75184,9.04817,0.126132,8.13021,8.2826,8.30459,8.74319,10.0336,10.086,10.1939,-9999,-9999
20190812,25.674,1.0,23.467,1.484,1.0,27.12,1.739,1.0,27.755,26.022,1.563,28.89,2.603,25.674,1.0,23.467,1.484,1.0,27.12,1.739,1.0,425.451,86.014,1.0,178.821,86.014,1.0,-9999,-9999,405.929,405.929,0.0,489.899,1.0,464.162,489.899,1.0,3.391,1.0,12.547,3.391,1.0,100.437,100.481,1.0,0.321,0.0,1.0,1.605,2.308,0.895833,0.2972767441860465,0.8958333333333334,35.71160416666667,1.0,165.41107499999998,1.0,9.521477770833334,1.0,407.31,1.0,20.927,19.863,1.0,1.0,21.385,1.0,3.19048,1.0,66.3871,1.0,98.9489,94.5455,101.567,5.10037,7.28723,-12.9294,1.0,-18.8878,-19.7809,-18.4134,1.86785,2.12518,14.0,1,19,29,19,29,-0.207738,0.854167,0.477908,0.948465,-0.501322,0.875,0.434995,0.927583,0.17847,0.88125,0.103896,-0.524767,-0.501322,-0.238455,-0.139532,1.04604,1.1372,1.1555,0.875,0.875,0.833333,0.854167,0.875,0.916667,0.916667,7.08599,1.33359,1.0,0.621688,0.651469,-4.97389,8.55092,0.758621,0.644316,1.40632,6.89126,1.30128,1.0,0.552939,0.586223,-5.31457,8.39881,0.793103,0.591728,1.38302,6.89126,6.93887,6.94602,7.09892,7.16981,7.32831,7.44974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.38784,-5.32169,-5.0778,-4.94245,-2.95109,-2.82161,-2.8069,0.793103,0.793103,0.724138,0.896552,0.827586,0.862069,0.862069,6.50547,6.53215,6.36122,0.0697397,5.64768,5.70066,5.87314,6.56196,6.70565,6.74804,6.78821,6.78481,7.03347,6.18275,0.169038,4.49217,4.55356,4.8271,6.78481,6.95462,7.04293,7.11905,3.32698,3.60207,4.4101,0.154369,3.22478,3.27803,3.51527,3.76892,5.17656,5.4019,6.08739,5.10337,5.00188,5.35317,0.0951756,4.50082,4.67505,4.77542,5.20616,6.05553,6.12867,6.17601,-9999,-9999
20190813,25.119,1.0,22.679,2.331,1.0,26.717,3.072,1.0,25.947,23.55,0.925,27.518,2.984,25.119,1.0,22.679,2.331,1.0,26.717,3.072,1.0,423.174,195.893,1.0,175.62,195.893,1.0,-9999,-9999,391.352,391.352,0.0,468.255,1.0,447.65,468.255,1.0,8.335,1.0,11.479,8.335,1.0,100.326,100.358,1.0,6.185,0.0,1.0,1.666,1.666,0.0,-9999,0.0,165.4049375,1.0,376.7171097291667,1.0,23.141954172916666,1.0,391.393,0.979167,20.581,19.796,1.0,1.0,21.23,1.0,2.70947,1.0,73.6091,1.0,107.531,98.6322,111.685,5.26995,11.018,38.2265,0.979167,55.8428,51.2214,58.0,3.11028,5.90961,14.0,1,19,29,19,29,-2.84221,0.875,0.488784,0.51539,-2.81535,0.875,0.473604,0.501018,-2.73358,0.877083,0.0266784,-2.8877,-2.86193,-2.84918,-2.80892,-2.64879,-2.53502,-2.4398,0.875,0.875,0.895833,0.875,0.875,0.833333,0.916667,6.70568,1.60999,1.0,0.556838,0.789478,-8.92671,8.93484,0.793103,0.688982,0.727634,6.71848,1.617,1.0,0.490939,0.744465,-8.89226,8.92456,0.793103,0.683499,0.722444,6.50921,6.50921,6.69804,6.71848,7.55906,7.6285,7.78137,1.0,1.0,1.0,1.0,0.894737,0.894737,0.894737,-9.51082,-9.1773,-9.13797,-8.92121,-8.80911,-8.70931,-8.47727,0.827586,0.862069,0.862069,0.793103,0.827586,0.793103,0.827586,5.78499,5.79693,5.71254,0.0468488,5.24105,5.29294,5.31373,5.8156,5.93711,5.9756,6.08001,8.66354,8.61228,8.44612,0.060235,7.8264,7.92633,8.0595,8.62721,8.70813,8.7863,8.82639,3.14527,3.43662,4.16604,0.147715,3.0716,3.14527,3.30381,3.55957,4.99758,5.11967,5.63768,8.73634,8.72149,9.04975,0.0832065,8.26273,8.47927,8.54458,8.78569,9.63526,9.65392,9.75276,-9999,-9999
20190814,23.495,1.0,22.152,1.034,1.0,24.375,2.439,1.0,23.729,21.803,1.404,24.991,2.966,23.495,1.0,22.152,1.034,1.0,24.375,2.439,1.0,420.864,190.673,1.0,177.92,190.673,1.0,-9999,-9999,366.509,366.509,0.0,446.218,1.0,419.509,446.218,1.0,9.15,1.0,11.055,9.15,1.0,100.63,100.667,1.0,4.536,0.0,1.0,2.006,2.006,0.0,-9999,0.0,152.05927083333333,1.0,366.6785833395833,1.0,23.146113062499996,1.0,388.342,0.8125,20.268,19.656,1.0,1.0,21.014,1.0,-0.173509,1.0,64.6505,0.9375,93.8583,86.0822,97.824,5.02489,10.0504,37.3968,0.916667,54.2919,49.7939,56.5859,3.04867,5.88592,14.0,1,19,29,19,29,-3.26887,0.458333,0.495967,0.504566,-3.23006,0.458333,0.484561,0.493359,-3.09337,0.50625,0.0556707,-3.32803,-3.25791,-3.25765,-3.17666,-3.10133,-3.0724,-2.27442,0.604167,0.458333,0.458333,0.520833,0.520833,0.458333,0.604167,6.48306,1.24851,0.578947,0.521127,0.531148,-9.46138,8.97441,0.37931,0.713594,0.732955,6.49861,1.26505,0.578947,0.483155,0.493946,-9.40966,8.96248,0.37931,0.705076,0.724664,6.25929,6.29324,6.39888,6.48306,6.49861,6.49861,7.60287,0.578947,0.578947,0.578947,0.578947,0.578947,0.578947,1.0,-9.51167,-9.44913,-9.44442,-9.25396,-9.14303,-9.11443,-8.82258,0.62069,0.37931,0.37931,0.551724,0.37931,0.482759,0.413793,5.02154,4.99052,5.08103,0.0176635,4.88043,5.0025,5.02154,5.03891,5.12816,5.13783,5.30706,8.25656,8.22058,8.1744,0.0441355,7.36194,8.06795,8.12773,8.25746,8.29843,8.3125,8.41631,2.71146,3.21238,3.69966,0.149656,2.69723,2.74466,2.95001,3.44167,4.20023,4.68378,5.01879,8.22003,8.43142,8.53317,0.0777537,7.8511,8.01953,8.04856,8.43142,8.96303,9.04005,9.26464,-9999,-9999
20190815,24.07,1.0,22.638,2.547,1.0,25.009,3.091,1.0,24.126,22.095,2.117,25.457,3.462,24.07,1.0,22.638,2.547,1.0,25.009,3.091,1.0,418.523,214.6,1.0,186.017,214.6,1.0,-9999,-9999,365.893,365.893,0.0,440.291,1.0,418.811,440.291,1.0,12.594,1.0,13.093,12.594,1.0,100.783,100.794,1.0,0.265,0.0,1.0,2.123,2.123,0.0,-9999,0.0,177.39008333333334,1.0,412.6924576458334,1.0,26.207368812500004,1.0,380.107,0.9375,19.753,19.371,1.0,1.0,20.841,1.0,0.224388,1.0,78.8561,0.958333,114.482,104.997,119.319,5.49357,11.9537,45.608,0.958333,66.2127,60.727,69.0103,3.37909,7.0087,14.0,1,19,29,19,29,-3.9232,0.729167,0.502624,0.508884,-3.92294,0.729167,0.487716,0.494165,-3.80121,0.739063,0.0828463,-4.04461,-4.0269,-4.01763,-3.92834,-3.88221,-3.86775,-2.25561,0.6875,0.729167,0.729167,0.729167,0.75,0.75,0.8125,5.37908,0.766137,0.789474,0.467608,0.47856,-9.78174,8.70167,0.689655,0.740839,0.748534,5.36108,0.768217,0.789474,0.468049,0.478991,-9.76953,8.60122,0.689655,0.714916,0.722887,5.36108,5.36224,5.37908,5.43197,5.52981,5.56584,8.31069,0.789474,0.789474,0.789474,0.789474,0.684211,0.789474,0.894737,-10.04,-9.96489,-9.94821,-9.82688,-9.77949,-9.75078,-9.73193,0.689655,0.689655,0.689655,0.758621,0.689655,0.724138,0.758621,4.62295,4.62192,4.7787,0.0449106,4.50307,4.52904,4.61603,4.62324,5.20037,5.20816,5.21921,8.60114,8.54487,8.57991,0.0944952,6.98769,8.37733,8.42474,8.55903,9.06814,9.2258,9.25277,2.6486,3.38038,3.58142,0.161356,2.65179,2.74516,2.84473,3.41349,3.92982,4.3828,4.64079,8.81632,9.15341,9.13037,0.0767013,8.58689,8.6698,8.69579,9.15214,9.45798,9.49753,9.84516,-9999,-9999
20190816,22.747,1.0,20.885,2.499,1.0,23.967,3.659,1.0,23.733,21.512,1.313,25.188,3.076,22.747,1.0,20.885,2.499,1.0,23.967,3.659,1.0,416.15,209.251,1.0,177.843,209.251,1.0,-9999,-9999,363.362,363.362,0.0,436.582,1.0,415.944,436.582,1.0,9.711,1.0,11.53,9.711,1.0,100.866,100.917,1.0,0.212,0.0,1.0,1.79,1.893,0.583333,0.23489999999999994,0.5833333333333334,172.72270833333332,1.0,402.4058320208333,1.0,25.25550423541667,1.0,379.691,0.895833,19.514,19.149,1.0,1.0,20.73,1.0,0.0239912,1.0,71.8681,0.916667,103.983,90.5719,108.745,5.98595,14.7416,44.7492,0.895833,64.7458,56.3953,67.7109,3.46637,9.07617,14.0,1,19,29,19,29,-2.48203,0.604167,0.508357,0.531391,-2.4736,0.604167,0.470489,0.495287,-2.56099,0.614063,0.0274024,-2.78098,-2.75356,-2.72524,-2.5496,-2.4736,-2.44406,-2.38569,0.604167,0.625,0.604167,0.645833,0.604167,0.583333,0.625,6.24623,0.709843,0.631579,0.510819,0.52007,-8.05119,8.66488,0.586207,0.738539,0.772486,6.22527,0.719859,0.631579,0.49531,0.504846,-8.02403,8.63685,0.586207,0.676637,0.713535,6.10003,6.10003,6.16379,6.22527,6.27728,6.29535,6.78168,0.631579,0.631579,0.631579,0.631579,0.631579,0.631579,0.631579,-8.48602,-8.46559,-8.41476,-8.17371,-8.02403,-8.01263,-7.9897,0.586207,0.586207,0.586207,0.655172,0.586207,0.551724,0.551724,4.64054,4.58997,4.64295,0.0503766,4.16837,4.22122,4.3886,4.60728,5.05708,5.08547,5.10148,7.07296,7.06358,7.20394,0.0692692,6.59897,6.7395,6.79778,7.12122,7.73262,7.81461,7.86071,2.31662,3.22,3.21231,0.188575,2.33596,2.45073,2.51801,2.9905,3.30668,3.95227,4.09147,8.50196,9.02797,8.80803,0.079364,8.36217,8.40727,8.44699,8.75984,9.02797,9.04288,9.48408,-9999,-9999
20190817,24.411,1.0,22.594,3.295,1.0,25.602,3.347,1.0,24.277,22.189,2.706,25.646,3.434,24.411,1.0,22.594,3.295,1.0,25.602,3.347,1.0,413.747,199.201,1.0,179.878,199.201,1.0,-9999,-9999,369.863,369.863,0.0,446.593,1.0,423.309,446.593,1.0,12.468,1.0,11.247,12.468,1.0,100.868,100.906,1.0,0.0,0.0,1.0,1.443,1.576,1.0,0.19012500000000002,1.0,165.61879166666668,1.0,383.07860270833334,1.0,24.366487431250004,1.0,379.031,1.0,19.34,18.964,1.0,1.0,20.636,1.0,1.57407,1.0,69.1072,1.0,98.4194,87.0926,103.003,5.90564,13.1903,38.1174,1.0,54.285,48.0375,56.8133,3.72314,7.49547,14.0,1,19,29,19,29,-3.19874,0.770833,0.512094,0.52645,-3.21182,0.770833,0.496633,0.511424,-3.16755,0.777604,0.0867482,-3.87744,-3.40749,-3.3149,-3.22592,-3.19561,-3.16329,-1.89078,0.8125,0.8125,0.770833,0.770833,0.770833,0.770833,0.75,5.47068,1.25963,0.736842,0.547784,0.554516,-8.68623,8.25078,0.793103,0.73372,0.753548,5.47068,1.25963,0.736842,0.489417,0.496941,-8.7071,8.20938,0.793103,0.72433,0.744409,5.37085,5.37085,5.42887,5.47068,5.52782,5.54314,7.08922,0.736842,0.736842,0.736842,0.736842,0.736842,0.736842,0.736842,-9.76085,-9.02642,-8.83087,-8.71591,-8.70371,-8.68296,-7.66046,0.862069,0.862069,0.793103,0.758621,0.793103,0.793103,0.758621,4.85747,4.85155,4.89864,0.0439143,4.53631,4.57332,4.64818,4.85356,5.26977,5.29378,5.30312,8.07758,8.06338,8.06619,0.112779,6.39338,7.72389,7.73662,8.07663,8.51585,8.67953,8.96531,2.38169,3.22462,3.14899,0.167011,2.42101,2.52047,2.6102,2.79091,3.32431,3.72196,3.7964,8.00648,8.65462,8.28501,0.0716851,7.87071,7.97059,8.00648,8.11258,8.43195,8.45731,8.97476,-9999,-9999
