TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20201022,-0.904,1.0,-1.335,0.607,1.0,-0.118,0.632,1.0,-9999,-9999,-9999,-9999,-9999,-0.904,1.0,-1.335,0.607,1.0,-0.118,0.632,1.0,49.5991,30.317,1.0,-9999,30.317,1.0,230.806,1.0,-9999,230.806,1.0,220.84,1.0,-9999,220.84,1.0,1.919,1.0,-9999,1.919,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,50.739583333333336,1.0,8.804166666666667,1.0,303.6958333333333,1.0,413.154,0.979167,-9999,-9999,1.2306,-9999,-9999,-9999,-9999,0.461766,-9999,-11.6309,-9999,-9999,-9999,-9999,1.88092,-9999,-9999,-9999,31,17,31,17,0.513564,0.8125,0.0258156,0.0711787,0.478528,0.8125,0.0265113,0.071434,0.514411,0.850521,0.012178,0.442798,0.447165,0.467203,0.479312,0.541579,0.579829,0.638215,0.979167,0.979167,0.8125,0.8125,0.833333,0.833333,0.8125,0.522862,0.0968348,1.0,0.030871,0.070926,0.443894,0.110334,0.470588,0.0420095,0.0814793,0.472878,0.12711,1.0,0.0318488,0.0713571,0.439714,0.106598,0.470588,0.042783,0.0818808,0.460676,0.462068,0.462939,0.474292,0.543116,0.589778,0.665651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.361091,0.362541,0.432191,0.439714,0.483188,0.502171,0.522871,0.941176,0.941176,0.470588,0.470588,0.529412,0.529412,0.470588,0.504923,0.524252,0.53194,0.00398856,0.503373,0.512519,0.522182,0.525447,0.541467,0.544312,0.562937,-0.0430382,0.0457235,0.0175287,0.0116391,-0.126009,-0.0764555,-0.034897,0.043033,0.0673649,0.0979947,0.101849,0.574649,0.576315,0.55431,0.0115153,0.43928,0.4817,0.532978,0.549805,0.574649,0.576864,0.715882,0.100383,0.101354,0.0821515,0.00592035,0.0,0.0538128,0.0740565,0.0907891,0.100378,0.102419,0.14246,-9999,-9999
20201023,-2.446,1.0,-2.681,0.45,1.0,-2.018,0.345,1.0,-9999,-9999,-9999,-9999,-9999,-2.446,1.0,-2.681,0.45,1.0,-2.018,0.345,1.0,46.9299,17.304,1.0,-9999,17.304,1.0,248.919,1.0,-9999,248.919,1.0,217.12,1.0,-9999,217.12,1.0,1.401,1.0,-9999,1.401,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.1793171321428571,0.5833333333333334,32.12916666666666,1.0,4.285416666666667,1.0,298.5833333333333,1.0,413.449,1.0,-9999,-9999,1.09048,-9999,-9999,-9999,-9999,0.481996,-9999,-12.6614,-9999,-9999,-9999,-9999,1.62138,-9999,-9999,-9999,31,17,31,17,0.329902,1.0,0.0256944,0.0304252,0.329429,1.0,0.0261476,0.0308089,0.35275,0.982292,0.0112288,0.320749,0.325221,0.327751,0.33819,0.343034,0.357809,0.377803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.324468,0.0205931,1.0,0.0308068,0.0338518,0.305948,0.0639013,1.0,0.0416143,0.0476351,0.3232,0.0343968,1.0,0.0312182,0.0342266,0.306974,0.0491178,1.0,0.0426714,0.0485613,0.316074,0.321022,0.321913,0.33522,0.337377,0.349085,0.36508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.289017,0.299496,0.30469,0.308803,0.323152,0.345858,0.368945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.425637,0.448564,0.455524,0.00514796,0.412899,0.429386,0.444094,0.451785,0.465663,0.468602,0.483936,0.104152,0.119135,0.102774,0.0081874,0.0517735,0.0621754,0.11217,0.11581,0.122629,0.123709,0.127215,0.466057,0.4681,0.472843,0.0117746,0.379632,0.392788,0.442587,0.466057,0.479504,0.487268,0.656212,0.0362785,0.0368546,0.0395563,0.00486839,0.0,0.0126419,0.023773,0.0362785,0.0434286,0.045815,0.110124,-9999,-9999
20201024,-3.1,1.0,-3.175,0.206,1.0,-2.95,0.242,1.0,-9999,-9999,-9999,-9999,-9999,-3.1,1.0,-3.175,0.206,1.0,-2.95,0.242,1.0,44.3293,11.998,1.0,-9999,11.998,1.0,280.892,1.0,-9999,280.892,1.0,248.446,1.0,-9999,248.446,1.0,0.817,1.0,-9999,0.817,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.28038078723404253,0.9791666666666666,22.504166666666666,1.0,3.13125,1.0,298.35833333333335,1.0,413.311,1.0,-9999,-9999,1.13432,-9999,-9999,-9999,-9999,0.49587,-9999,-8.34147,-9999,-9999,-9999,-9999,1.48828,-9999,-9999,-9999,32,16,32,16,0.340738,1.0,0.0248893,0.0339367,0.343261,1.0,0.0240524,0.0333278,0.35392,0.980208,0.00731313,0.314731,0.320551,0.332158,0.348101,0.366672,0.366691,0.366745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.323151,0.123333,1.0,0.0324492,0.0418651,0.338752,0.102869,1.0,0.0310725,0.0340071,0.326864,0.125583,1.0,0.0311701,0.0408817,0.338618,0.102887,1.0,0.0308009,0.0337591,0.299983,0.307603,0.312843,0.334964,0.360491,0.360508,0.360555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.309902,0.311489,0.327288,0.338883,0.339061,0.339128,0.33953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.37288,0.391538,0.397842,0.00629295,0.342672,0.36584,0.383908,0.396118,0.408023,0.410747,0.421943,0.0535168,0.0482768,0.0439213,0.00490583,0.0136651,0.023402,0.0375284,0.0428848,0.0511094,0.0535168,0.0690253,0.3946,0.395534,0.437588,0.0115832,0.351184,0.376418,0.392048,0.420169,0.452574,0.464608,0.622599,0.00833449,0.00846712,0.0244454,0.00456569,0.0,0.0029036,0.0056528,0.0116683,0.0258771,0.0305317,0.0935695,-9999,-9999
20201025,-4.773,1.0,-5.091,0.711,1.0,-4.073,0.654,1.0,-9999,-9999,-9999,-9999,-9999,-4.773,1.0,-5.091,0.711,1.0,-4.073,0.654,1.0,41.7978,22.517,1.0,-9999,22.517,1.0,218.415,1.0,-9999,218.415,1.0,228.968,1.0,-9999,228.968,1.0,1.368,1.0,-9999,1.368,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.23626323076923075,0.5416666666666666,38.71041666666667,1.0,15.097916666666668,1.0,282.20625,1.0,414.041,1.0,-9999,-9999,0.610593,-9999,-9999,-9999,-9999,0.465838,-9999,-19.9061,-9999,-9999,-9999,-9999,2.06567,-9999,-9999,-9999,33,15,33,15,0.304024,1.0,0.0255096,0.0299576,0.31165,1.0,0.0261776,0.0305285,0.31915,0.977604,0.00424327,0.289467,0.299474,0.304024,0.316609,0.322579,0.330888,0.340194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.301771,0.0196868,1.0,0.0296963,0.0304752,0.273615,0.105889,1.0,0.0438135,0.0568393,0.299395,0.021162,1.0,0.0305881,0.0313447,0.302358,0.0855309,1.0,0.0445842,0.0574355,0.290685,0.297076,0.300029,0.304156,0.308635,0.310767,0.319469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.230007,0.269911,0.274103,0.3059,0.328392,0.342329,0.343866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30616,0.325299,0.33621,0.00638472,0.300822,0.317625,0.321074,0.33189,0.340304,0.342602,0.35143,0.0166931,0.0136485,0.0170599,0.00365058,-0.0107646,-0.00161237,0.0113345,0.0152452,0.0210876,0.0219331,0.0267768,0.321103,0.321046,0.376386,0.0111857,0.318862,0.320419,0.32775,0.35083,0.382959,0.394946,0.565356,0.00692249,0.00678798,0.0325767,0.00531128,0.0,0.00307733,0.00546239,0.0288632,0.0475615,0.0579437,0.103935,-9999,-9999
20201026,-4.669,1.0,-4.809,0.382,1.0,-4.36,0.277,1.0,-9999,-9999,-9999,-9999,-9999,-4.669,1.0,-4.809,0.382,1.0,-4.36,0.277,1.0,39.3369,12.935,1.0,-9999,12.935,1.0,231.112,1.0,-9999,231.112,1.0,231.135,1.0,-9999,231.135,1.0,1.521,1.0,-9999,1.521,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,23.45625,1.0,6.252083333333334,1.0,283.80625000000003,1.0,414.212,1.0,-9999,-9999,1.54827,-9999,-9999,-9999,-9999,0.478895,-9999,-13.4476,-9999,-9999,-9999,-9999,1.75623,-9999,-9999,-9999,33,15,33,15,0.318805,1.0,0.0257013,0.0266133,0.31668,1.0,0.0265953,0.0274776,0.317628,0.98125,0.00383606,0.30162,0.306524,0.310349,0.314645,0.319759,0.320339,0.322067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.303561,0.0404145,1.0,0.0303187,0.0310988,0.315255,0.0376183,1.0,0.0428041,0.0449782,0.301784,0.0399709,1.0,0.0313502,0.0321053,0.312611,0.0371737,1.0,0.044372,0.0464728,0.288891,0.296244,0.298992,0.303561,0.307827,0.310088,0.317474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.285025,0.287345,0.287722,0.298311,0.313221,0.314974,0.326419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.303998,0.319005,0.329639,0.00590275,0.301985,0.312457,0.315037,0.325926,0.327811,0.328732,0.33418,-0.00252594,0.00232532,0.0120111,0.00393725,-0.00414913,0.000365226,0.00339966,0.00778234,0.0128727,0.0143059,0.0240343,0.352915,0.352274,0.400426,0.00944715,0.322301,0.349582,0.364877,0.392974,0.415969,0.428766,0.553639,0.0121655,0.011929,0.0262948,0.00409365,0.0,0.00210477,0.00928401,0.0226856,0.0341296,0.0357942,0.0861563,-9999,-9999
20201027,-4.819,1.0,-4.845,0.599,1.0,-4.76,0.34,1.0,-9999,-9999,-9999,-9999,-9999,-4.819,1.0,-4.845,0.599,1.0,-4.76,0.34,1.0,36.9465,7.523,1.0,-9999,7.523,1.0,218.073,1.0,-9999,218.073,1.0,228.453,1.0,-9999,228.453,1.0,1.635,1.0,-9999,1.635,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.631249999999998,1.0,6.054166666666667,1.0,282.96458333333334,1.0,414.223,1.0,-9999,-9999,1.20168,-9999,-9999,-9999,-9999,0.463443,-9999,-17.5992,-9999,-9999,-9999,-9999,1.85648,-9999,-9999,-9999,33,15,33,15,0.342214,1.0,0.0245259,0.025564,0.338298,1.0,0.0253501,0.0263558,0.341256,0.998958,0.00331962,0.32713,0.329913,0.330799,0.336832,0.341867,0.344335,0.363944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.328968,0.00789858,1.0,0.0289261,0.0296201,0.331545,0.0596283,1.0,0.0408676,0.0416836,0.324603,0.00737188,1.0,0.0299548,0.0306256,0.329073,0.0600638,1.0,0.0420463,0.0428398,0.311245,0.317952,0.319128,0.322215,0.328968,0.330701,0.351381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.316397,0.317859,0.318286,0.32816,0.330583,0.334274,0.349246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.304412,0.320576,0.327332,0.00525962,0.304412,0.313202,0.315463,0.323292,0.325079,0.326618,0.331743,-0.035758,-0.0177219,-0.0139242,0.00296991,-0.036459,-0.0330646,-0.0235743,-0.0145372,-0.0072392,-0.00643481,0.00367908,0.374154,0.372968,0.405584,0.00883254,0.320483,0.350505,0.373063,0.40037,0.425253,0.445576,0.536282,0.0117909,0.0115617,0.0198514,0.00287297,0.0,0.00502628,0.0107461,0.0161217,0.0217821,0.0252969,0.0639708,-9999,-9999
20201028,-4.45,1.0,-4.827,0.653,1.0,-3.62,0.575,1.0,-9999,-9999,-9999,-9999,-9999,-4.45,1.0,-4.827,0.653,1.0,-3.62,0.575,1.0,34.6271,15.592,1.0,-9999,15.592,1.0,207.123,1.0,-9999,207.123,1.0,224.225,1.0,-9999,224.225,1.0,2.061,1.0,-9999,2.061,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,28.289583333333336,1.0,10.456250000000002,1.0,281.70625,1.0,414.115,1.0,-9999,-9999,0.864986,-9999,-9999,-9999,-9999,0.457239,-9999,-16.8652,-9999,-9999,-9999,-9999,2.05765,-9999,-9999,-9999,33,15,33,15,0.365614,1.0,0.0250297,0.0303517,0.361247,1.0,0.0260135,0.0311679,0.364504,0.998958,0.00612468,0.3327,0.342664,0.34335,0.355459,0.364777,0.377,0.410176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.335159,0.0180161,1.0,0.0290137,0.0311858,0.390084,0.0707834,1.0,0.0433936,0.0518949,0.331046,0.0166794,1.0,0.030162,0.0322569,0.385665,0.0665525,1.0,0.0450732,0.0533073,0.315613,0.323149,0.323846,0.330196,0.335159,0.34602,0.377679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.331589,0.344377,0.346513,0.369137,0.387531,0.4013,0.434063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.315085,0.329289,0.332075,0.00471453,0.313275,0.318533,0.322935,0.326151,0.332908,0.334274,0.338017,-0.0424217,-0.0319581,-0.0324289,0.00305508,-0.0772675,-0.0584675,-0.0375164,-0.0297498,-0.0175168,-0.016002,-0.0126117,0.420436,0.418597,0.434169,0.00941132,0.329638,0.392185,0.405607,0.425374,0.46184,0.523057,0.535083,0.0340987,0.0334359,0.0411256,0.00336391,0.0,0.0311509,0.0348202,0.0379696,0.0484651,0.0596952,0.077052,-9999,-9999
20201029,-3.827,1.0,-3.845,0.534,1.0,-3.787,0.576,1.0,-9999,-9999,-9999,-9999,-9999,-3.827,1.0,-3.845,0.534,1.0,-3.787,0.576,1.0,32.3799,13.994,1.0,-9999,13.994,1.0,247.217,1.0,-9999,247.217,1.0,207.564,1.0,-9999,207.564,1.0,1.324,1.0,-9999,1.324,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.20479421707317072,0.8541666666666666,24.91875,1.0,6.720833333333334,1.0,289.6125,1.0,414.286,1.0,-9999,-9999,1.09011,-9999,-9999,-9999,-9999,0.487032,-9999,-15.0128,-9999,-9999,-9999,-9999,2.14483,-9999,-9999,-9999,33,15,33,15,0.362344,1.0,0.0293022,0.0591507,0.342053,1.0,0.0300617,0.0595306,0.357362,0.997917,0.0102409,0.304047,0.309085,0.309591,0.339845,0.365213,0.41185,0.442407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.369146,0.0517093,1.0,0.0273896,0.0443252,0.305226,0.156192,1.0,0.0673326,0.0987165,0.346908,0.0739411,1.0,0.0293283,0.0455487,0.291579,0.149733,1.0,0.06656,0.0981911,0.313403,0.320509,0.321381,0.344499,0.366747,0.390209,0.418397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.246858,0.247638,0.247997,0.290074,0.320485,0.392016,0.443766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.330878,0.341617,0.340288,0.0042613,0.310783,0.328278,0.331513,0.333125,0.34304,0.34516,0.349734,-0.0400093,-0.000435994,-0.0170738,0.00730493,-0.0993671,-0.0780025,-0.0400093,-0.0017703,0.0192882,0.0225361,0.0238701,0.426905,0.424975,0.442479,0.0107306,0.343077,0.392984,0.402889,0.42129,0.489862,0.528236,0.568079,0.0314371,0.0308624,0.0368046,0.0029588,0.0,0.0300133,0.0314371,0.0344685,0.0410951,0.054851,0.0668892,-9999,-9999
20201030,-3.4,1.0,-3.285,0.603,1.0,-3.679,0.309,1.0,-9999,-9999,-9999,-9999,-9999,-3.4,1.0,-3.285,0.603,1.0,-3.679,0.309,1.0,30.2049,7.2,1.0,-9999,7.2,1.0,257.31,1.0,-9999,257.31,1.0,216.236,1.0,-9999,216.236,1.0,1.313,1.0,-9999,1.313,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,12.895833333333334,1.0,3.6687499999999997,1.0,291.96875,1.0,414.399,1.0,-9999,-9999,0.62829,-9999,-9999,-9999,-9999,0.465417,-9999,-12.5753,-9999,-9999,-9999,-9999,1.86212,-9999,-9999,-9999,34,14,34,14,0.415129,1.0,0.0249083,0.0508785,0.402226,1.0,0.0251305,0.0509876,0.417854,1.0,0.0115871,0.368549,0.374537,0.376429,0.398262,0.417271,0.463265,0.50566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.384962,0.0424101,1.0,0.0262068,0.0384285,0.436651,0.100619,1.0,0.0521712,0.0882809,0.371956,0.0429118,1.0,0.0267453,0.0387977,0.425607,0.0963573,1.0,0.0517205,0.0880153,0.350503,0.356384,0.357808,0.36881,0.384962,0.412596,0.443606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.366439,0.373874,0.374468,0.420659,0.445579,0.516306,0.593339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.343065,0.351327,0.345801,0.00387864,0.323258,0.334349,0.336344,0.341179,0.350356,0.353547,0.359941,-0.0892113,-0.0508998,-0.0720528,0.00849483,-0.154956,-0.126842,-0.0892113,-0.0503227,-0.0430188,-0.0404481,-0.0392703,0.36891,0.367596,0.404819,0.0128353,0.321642,0.33198,0.332929,0.375716,0.488022,0.52151,0.552773,0.0125184,0.0123313,0.0181406,0.00235365,0.0,0.0115892,0.0128118,0.0133982,0.0206117,0.0237419,0.0554455,-9999,-9999
20201031,-3.608,1.0,-3.663,0.434,1.0,-3.462,0.457,1.0,-9999,-9999,-9999,-9999,-9999,-3.608,1.0,-3.663,0.434,1.0,-3.462,0.457,1.0,28.1026,12.744,1.0,-9999,12.744,1.0,217.406,1.0,-9999,217.406,1.0,232.874,1.0,-9999,232.874,1.0,1.844,1.0,-9999,1.844,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,22.258333333333336,1.0,7.783333333333332,1.0,286.4770833333334,1.0,414.444,1.0,-9999,-9999,1.13409,-9999,-9999,-9999,-9999,0.45281,-9999,-18.0263,-9999,-9999,-9999,-9999,1.97964,-9999,-9999,-9999,35,13,35,13,0.418498,1.0,0.021934,0.0565668,0.401525,1.0,0.0220889,0.056627,0.40498,1.0,0.0104244,0.335071,0.346357,0.348404,0.395209,0.418498,0.45064,0.485052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.387508,0.0185941,1.0,0.0246989,0.0421209,0.44576,0.0750673,1.0,0.0408516,0.0941525,0.368887,0.0140687,1.0,0.0248857,0.0422307,0.435502,0.0695757,1.0,0.0410853,0.0942542,0.335316,0.34242,0.34544,0.36342,0.388115,0.410659,0.445129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.289349,0.302491,0.312913,0.425527,0.445638,0.472148,0.527432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.342399,0.352249,0.342733,0.00354943,0.316909,0.329347,0.331924,0.340316,0.347131,0.353058,0.361318,-0.077092,-0.0492759,-0.0622467,0.00762554,-0.144156,-0.113442,-0.077092,-0.0456199,-0.0338766,-0.0181614,-0.0138828,0.326662,0.326098,0.359149,0.0140056,0.262791,0.264255,0.265791,0.323579,0.45299,0.489335,0.502549,0.0164167,0.016213,0.0209934,0.0026358,0.0,0.0139136,0.0141192,0.0153039,0.0237376,0.0316904,0.0556847,-9999,-9999
20201101,-3.269,1.0,-3.306,0.424,1.0,-3.169,0.118,1.0,-9999,-9999,-9999,-9999,-9999,-3.269,1.0,-3.306,0.424,1.0,-3.169,0.118,1.0,26.0734,5.565,1.0,-9999,5.565,1.0,287.938,1.0,-9999,287.938,1.0,249.934,1.0,-9999,249.934,1.0,0.535,1.0,-9999,0.535,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.18219004468085104,0.9791666666666666,10.502083333333333,1.0,5.3374999999999995,1.0,296.9208333333333,1.0,414.352,1.0,-9999,-9999,0.312773,-9999,-9999,-9999,-9999,0.510442,-9999,-8.10763,-9999,-9999,-9999,-9999,2.52074,-9999,-9999,-9999,35,13,35,13,0.453397,1.0,0.0224186,0.0899038,0.419555,1.0,0.0283793,0.0915723,0.427207,1.0,0.0155766,0.310046,0.340638,0.343896,0.404188,0.460921,0.514766,0.564689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.403346,0.0748968,1.0,0.026186,0.0667647,0.527292,0.03553,1.0,0.0373155,0.14827,0.375858,0.0643002,1.0,0.0257167,0.066582,0.480885,0.0885661,1.0,0.0735007,0.161226,0.297265,0.325936,0.327742,0.36494,0.4068,0.448766,0.485325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.302839,0.34031,0.341601,0.455929,0.544761,0.627304,0.702562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.353029,0.360086,0.346451,0.003468,0.31531,0.32936,0.333032,0.348915,0.353029,0.359647,0.370826,-0.115546,-0.0594688,-0.0807558,0.0128999,-0.245349,-0.185501,-0.115546,-0.0574568,-0.0130949,-0.0107373,-0.00560342,0.350592,0.350731,0.361147,0.0123579,0.272883,0.273849,0.277996,0.347577,0.440999,0.458435,0.492514,0.0051802,0.00511591,0.00797681,0.00189866,0.0,0.00210841,0.00213521,0.00468224,0.00763742,0.0102471,0.0414443,-9999,-9999
