TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20201114,10.13,1.0,9.479,0.401,1.0,11.315,1.25,1.0,9.728,9.099,0.617,10.875,0.781,10.13,1.0,9.479,0.401,1.0,11.315,1.25,1.0,102.292,24.3,1.0,17.064,24.3,1.0,-9999,-9999,330.098,330.098,0.0,347.012,1.0,334.448,347.012,1.0,1.164,1.0,0.883,1.164,1.0,98.22,98.22,0.0,6.244,6.244,0.0,10.027,9.918,1.0,0.5178100476190476,0.875,-12.862562500000001,1.0,46.73139583333333,1.0,413.654,1.0,8.815,1.0,92.371,1.0,-1.15098,1.0,4.74701,1.0,2.97367,2.26751,4.68556,1.01237,2.05861,-29.2652,1.0,-18.3326,-28.8863,-13.9791,13.9452,17.7928,5.0,1,31,17,31,17,0.807374,1.0,0.0793448,0.0794161,0.807374,1.0,0.0793448,0.0794161,0.813116,1.0,0.0018426,0.807013,0.807218,0.807374,0.808187,0.811622,0.813946,0.832172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.18453,0.204978,1.0,0.0646072,0.064617,0.0367381,1.31035,1.0,0.180908,0.181075,1.18453,0.204978,1.0,0.0646072,0.064617,0.0367381,1.31035,1.0,0.180908,0.181075,1.18283,1.18358,1.18401,1.1845,1.18455,1.18583,1.20576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0367195,0.0367381,0.0367504,0.0416589,0.0486293,0.0522646,0.0679129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.32158,1.32158,1.32201,0.000852979,1.31568,1.31743,1.31955,1.32028,1.32147,1.32443,1.33516,0.513851,0.514203,0.508891,0.00113563,0.484571,0.503653,0.508134,0.510483,0.51301,0.513802,0.514077,1.1371,1.14065,1.13812,0.00191113,1.11273,1.13184,1.13335,1.13856,1.14065,1.14126,1.1446,0.438948,0.440669,0.440836,0.00145036,0.427687,0.435307,0.437397,0.438875,0.439643,0.440669,0.461907,-9999,-9999
20201115,8.656,1.0,9.22,0.753,1.0,7.627,0.965,1.0,8.38,8.927,0.75,7.381,0.908,8.656,1.0,9.22,0.753,1.0,7.627,0.965,1.0,100.307,23.718,1.0,12.927,23.718,1.0,-9999,-9999,329.117,329.117,0.0,335.071,1.0,333.563,335.071,1.0,0.638,1.0,0.659,0.638,1.0,97.77,97.77,0.0,9.291,9.291,0.0,9.391,9.262,1.0,0.44383779411764707,0.7083333333333334,-19.676750000000002,1.0,45.612458333333336,1.0,414.247,1.0,8.806,1.0,92.382,1.0,-2.6521,1.0,2.3275,1.0,1.45801,1.11178,2.29737,0.953876,1.29703,-7.81216,1.0,-4.89377,-7.71103,-3.73164,12.1752,12.5275,5.0,1,31,17,31,17,0.757072,1.0,0.0819442,0.0820784,0.757072,1.0,0.0819442,0.0820784,0.761362,1.0,0.00100226,0.756535,0.756947,0.757072,0.757897,0.763603,0.76633,0.776408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1774,0.203951,1.0,0.0657083,0.0657218,-0.0871272,1.48527,1.0,0.188028,0.188366,1.1774,0.203951,1.0,0.0657083,0.0657218,-0.0871272,1.48527,1.0,0.188028,0.188366,1.17519,1.17607,1.17623,1.17683,1.17751,1.17874,1.18875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0871272,-0.0871272,-0.0871272,-0.0850382,-0.0689263,-0.0645671,-0.0599652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22408,1.2217,1.22172,0.00152996,1.21234,1.21276,1.21509,1.21907,1.22193,1.22789,1.24241,0.462217,0.464629,0.460355,0.00125291,0.44522,0.449047,0.458132,0.460785,0.462637,0.466891,0.471984,1.02287,1.02242,1.01825,0.00233693,0.973573,1.01426,1.01997,1.021,1.02242,1.02347,1.02442,0.44206,0.442079,0.441762,0.000987994,0.436609,0.43809,0.439383,0.440622,0.442079,0.442794,0.447019,-9999,-9999
20201116,9.923,1.0,10.084,2.786,1.0,9.629,1.57,1.0,9.749,10.063,2.745,9.176,1.558,9.923,1.0,10.084,2.786,1.0,9.629,1.57,1.0,98.3738,15.213,1.0,8.635,15.213,1.0,-9999,-9999,342.57,342.57,0.0,346.528,1.0,345.699,346.528,1.0,0.684,1.0,0.811,0.684,1.0,99.651,99.651,0.0,4.258,4.258,0.0,9.077,8.963,1.0,0.5479242571428572,0.7291666666666666,-12.337895833333334,1.0,29.255562499999996,1.0,413.958,1.0,8.693,1.0,92.404,1.0,-1.8982,1.0,1.06324,1.0,0.666045,0.507878,1.04948,0.75501,0.855118,-11.3108,1.0,-7.08544,-11.1644,-5.40285,12.1903,12.9169,5.0,1,31,17,31,17,0.876628,1.0,0.0790827,0.0791163,0.876628,1.0,0.0790827,0.0791163,0.88279,1.0,0.00373725,0.87605,0.876084,0.876187,0.876798,0.878838,0.880695,0.899604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09296,0.289052,1.0,0.0682389,0.0682474,0.392161,0.768731,1.0,0.175545,0.175627,1.09296,0.289052,1.0,0.0682389,0.0682474,0.392161,0.768731,1.0,0.175545,0.175627,1.091,1.092,1.09226,1.09266,1.09325,1.09416,1.11839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.391453,0.391959,0.392161,0.393734,0.397412,0.402697,0.410683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.27196,1.27186,1.27278,0.000624818,1.26911,1.27051,1.27081,1.27112,1.27232,1.27449,1.28124,0.395021,0.395235,0.389993,0.0034504,0.37299,0.392106,0.393061,0.394216,0.395019,0.395138,0.395244,1.33573,1.31934,1.2984,0.0063016,1.1781,1.28315,1.28715,1.28972,1.33288,1.33814,1.34194,0.429463,0.421332,0.415368,0.00227958,0.382089,0.404114,0.410195,0.411886,0.428206,0.430434,0.432895,-9999,-9999
20201117,13.831,1.0,13.338,0.46,1.0,14.729,1.036,1.0,13.65,13.228,0.505,14.42,0.65,13.831,1.0,13.338,0.46,1.0,14.729,1.036,1.0,96.4934,32.032,1.0,11.003,32.032,1.0,-9999,-9999,372.977,372.977,0.0,374.936,1.0,373.129,374.936,1.0,1.77,1.0,1.449,1.77,1.0,99.907,99.907,0.0,0.285,0.285,0.0,10.28,10.468,1.0,0.457226,0.9791666666666666,6.67425,1.0,61.59941666666666,1.0,409.842,1.0,10.288,1.0,92.376,1.0,6.35257,1.0,2.6729,1.0,1.67438,1.27677,2.723,0.843918,1.36439,-29.8406,1.0,-18.693,-30.3999,-14.254,14.8892,19.1035,5.0,1,31,17,31,17,0.655166,1.0,0.0981023,0.0981023,0.655166,1.0,0.0981023,0.0981023,0.656384,1.0,0.00121811,0.655166,0.655166,0.655166,0.655166,0.655166,0.655166,0.655166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.31006,0.283018,1.0,0.100963,0.100963,-0.606296,1.4669,1.0,0.193269,0.193269,1.31006,0.283018,1.0,0.100963,0.100963,-0.606296,1.4669,1.0,0.193269,0.193269,1.31006,1.31006,1.31006,1.31006,1.31006,1.31006,1.31006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.606296,-0.606296,-0.606296,-0.606296,-0.606296,-0.606296,-0.606296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45727,1.46418,1.46773,0.00286916,1.43043,1.44763,1.45727,1.46924,1.47771,1.48504,1.49621,0.814261,0.80901,0.811341,0.00275173,0.77526,0.792469,0.799236,0.814074,0.822544,0.825272,0.831444,2.12939,2.08141,2.02451,0.0140587,1.77881,1.97764,1.98232,1.99087,2.12267,2.12816,2.13075,0.936871,0.907479,0.893222,0.00562449,0.810009,0.866341,0.877585,0.881252,0.932115,0.936904,0.939173,-9999,-9999
20201118,9.798,1.0,10.48,2.829,1.0,8.555,0.533,1.0,9.645,10.423,2.596,8.226,0.234,9.798,1.0,10.48,2.829,1.0,8.555,0.533,1.0,94.6649,47.807,1.0,40.976,47.807,1.0,-9999,-9999,327.463,327.463,0.0,336.975,1.0,332.071,336.975,1.0,1.442,1.0,1.499,1.442,1.0,99.676,99.676,0.0,4.024,4.024,0.0,12.3,13.751,1.0,0.7268978205128206,0.8125,-12.38275,1.0,91.93733333333334,1.0,410.94,1.0,10.381,1.0,92.243,1.0,1.04258,1.0,7.41607,1.0,4.64565,3.54244,7.55509,0.86232,3.09701,-2.53206,1.0,-1.58616,-2.57953,-1.20949,9.57748,9.63118,5.0,1,31,17,31,17,0.622965,1.0,0.0763503,0.0763539,0.622965,1.0,0.0763503,0.0763539,0.621602,1.0,0.000249906,0.620086,0.620691,0.620738,0.621835,0.622061,0.622182,0.622965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35528,0.530589,1.0,0.0659552,0.0659617,-0.776385,1.50308,1.0,0.169384,0.169402,1.35528,0.530589,1.0,0.0659552,0.0659617,-0.776385,1.50308,1.0,0.169384,0.169402,1.35205,1.35363,1.3544,1.35446,1.35528,1.35548,1.35637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.785338,-0.78141,-0.781316,-0.777901,-0.777262,-0.776385,-0.772618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2216,1.22079,1.22228,0.0010506,1.2174,1.21741,1.21783,1.21848,1.22562,1.22836,1.23445,0.5958,0.597829,0.600681,0.00111552,0.59522,0.595803,0.596084,0.597284,0.604644,0.606239,0.618617,2.08115,2.01095,1.94832,0.0163878,1.70946,1.87278,1.88208,1.89153,2.06581,2.08295,2.08653,1.09719,1.05123,1.0367,0.00707267,0.939341,1.00611,1.01199,1.01628,1.09065,1.09634,1.09754,-9999,-9999
20201119,6.387,1.0,6.458,0.962,1.0,6.258,1.537,1.0,5.945,6.055,0.797,5.744,1.13,6.387,1.0,6.458,0.962,1.0,6.258,1.537,1.0,92.8893,47.994,1.0,44.386,47.994,1.0,-9999,-9999,296.275,296.275,0.0,309.435,1.0,303.937,309.435,1.0,1.535,1.0,1.451,1.535,1.0,101.942,101.942,0.0,1.023,1.023,0.0,7.294,7.225,1.0,0.32210728260869564,0.9583333333333334,-12.829500000000001,1.0,92.2965625,1.0,410.298,1.0,8.4,1.0,92.267,1.0,-8.27689,1.0,4.61725,1.0,2.89238,2.20552,4.7038,0.690436,1.97646,-16.2908,1.0,-10.205,-16.5961,-7.78161,8.03498,10.3564,5.0,1,31,17,31,17,0.238593,1.0,0.063974,0.0700061,0.238593,1.0,0.063974,0.0700061,0.234163,0.998437,0.00636621,0.201188,0.203818,0.211902,0.222655,0.23005,0.260675,0.323137,1.0,1.0,1.0,1.0,1.0,1.0,0.979167,0.929624,0.2591,1.0,0.0637338,0.0657524,-1.04601,1.41879,1.0,0.129583,0.14385,0.929624,0.2591,1.0,0.0637338,0.0657524,-1.04601,1.41879,1.0,0.129583,0.14385,0.914652,0.915469,0.91705,0.928646,0.931609,0.947804,0.980763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.146,-1.144,-1.14043,-1.06515,-1.04739,-1.01908,-0.900278,1.0,1.0,1.0,1.0,1.0,1.0,0.941176,1.03776,1.0314,1.03028,0.00354775,1.00519,1.01042,1.01814,1.02155,1.03776,1.05314,1.07371,0.791354,0.792802,0.796117,0.00480847,0.711454,0.782176,0.788088,0.793683,0.816783,0.820358,0.837068,1.70806,1.6316,1.5812,0.014472,1.44558,1.50011,1.51485,1.5256,1.68865,1.69891,1.70992,1.12692,1.07209,1.05719,0.00781528,0.95396,1.02153,1.03005,1.03727,1.11521,1.12033,1.12692,-9999,-9999
20201120,10.636,1.0,10.085,1.071,1.0,11.642,0.366,1.0,10.429,9.867,1.37,11.453,0.318,10.636,1.0,10.085,1.071,1.0,11.642,0.366,1.0,91.1669,17.022,1.0,8.632,17.022,1.0,-9999,-9999,359.054,359.054,0.0,353.116,1.0,360.569,353.116,1.0,0.76,1.0,0.525,0.76,1.0,101.482,101.482,0.0,4.106,4.106,0.0,9.13,9.271,1.0,0.4372349722222222,0.75,-1.33625,1.0,32.73372916666667,1.0,414.352,1.0,8.745,1.0,92.34,1.0,-1.22927,1.0,2.02958,1.0,1.23884,-9999,-9999,1.73788,-9999,3.78327,1.0,2.30928,-9999,-9999,13.2565,-9999,6.0,2,31,17,31,17,0.925162,1.0,0.065781,0.0657838,0.925162,1.0,0.065781,0.0657838,0.925149,1.0,0.000342609,0.923067,0.923988,0.924498,0.924745,0.925162,0.925198,0.927403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.18772,0.324524,1.0,0.0744051,0.0744103,0.351412,1.05134,1.0,0.116729,0.116729,1.18772,0.324524,1.0,0.0744051,0.0744103,0.351412,1.05134,1.0,0.116729,0.116729,1.18465,1.18602,1.18678,1.1871,1.18772,1.18778,1.19011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.351323,0.351323,0.351323,0.351412,0.351412,0.351412,0.353161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25302,1.25318,1.25259,0.00109174,1.24204,1.24545,1.2476,1.25318,1.2577,1.25882,1.26255,0.323392,0.328013,0.327441,0.000863887,0.318599,0.321048,0.3231,0.328013,0.332954,0.333691,0.334397,2.25054,1.96585,1.98743,0.028913,1.68663,1.82053,1.83656,1.95693,2.22084,2.23,2.25054,0.753969,0.650782,0.66409,0.0101968,0.526253,0.614698,0.621667,0.650243,0.739128,0.743869,0.753969,-9999,-9999
20201121,9.006,1.0,8.428,2.311,1.0,10.061,0.739,1.0,8.957,8.533,2.123,9.73,0.417,9.006,1.0,8.428,2.311,1.0,10.061,0.739,1.0,89.4975,41.776,1.0,40.676,41.776,1.0,-9999,-9999,313.674,313.674,0.0,334.348,1.0,319.632,334.348,1.0,0.849,1.0,1.104,0.849,1.0,101.124,101.124,0.0,2.33,2.33,0.0,8.256,7.561,1.0,0.31078117073170736,0.8541666666666666,-11.609791666666666,1.0,80.33758333333334,1.0,415.591,1.0,9.458,1.0,92.275,1.0,0.440629,1.0,3.85105,1.0,2.28889,-9999,-9999,0.776584,-9999,-7.12058,1.0,-4.23215,-9999,-9999,9.99392,-9999,6.0,2,31,17,31,17,0.462529,1.0,0.0826962,0.0828844,0.462529,1.0,0.0826962,0.0828844,0.465769,1.0,0.00239767,0.456077,0.458129,0.459615,0.462307,0.467286,0.469294,0.474049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0628,0.362624,1.0,0.0802115,0.0804872,-0.679558,1.53528,1.0,0.170979,0.171025,1.0628,0.362624,1.0,0.0802115,0.0804872,-0.679558,1.53528,1.0,0.170979,0.171025,1.05328,1.05634,1.05856,1.06287,1.06907,1.06966,1.07933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.686165,-0.685498,-0.679757,-0.679757,-0.677566,-0.677564,-0.673135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.16962,1.16711,1.16485,0.00198397,1.14785,1.15196,1.15772,1.16292,1.17012,1.17863,1.18756,0.698108,0.70458,0.699078,0.00331367,0.631097,0.681994,0.69516,0.700551,0.707309,0.718909,0.723185,1.99183,1.44365,1.6269,0.045703,1.18526,1.37143,1.38684,1.44365,1.96402,1.98591,1.99183,1.09238,0.882237,0.951421,0.0175737,0.770801,0.855568,0.86252,0.882237,1.08169,1.08898,1.09238,-9999,-9999
20201122,4.019,1.0,3.1,0.965,1.0,5.694,2.27,1.0,4.414,3.627,0.87,5.85,1.896,4.019,1.0,3.1,0.965,1.0,5.694,2.27,1.0,87.8823,48.08,1.0,40.247,48.08,1.0,-9999,-9999,267.334,267.334,0.0,277.505,1.0,277.83,277.505,1.0,0.447,1.0,0.638,0.447,1.0,101.568,101.568,0.0,0.174,0.174,0.0,4.935,3.792,1.0,0.16045754054054054,0.7708333333333334,-32.1725,1.0,92.46102083333335,1.0,424.097,1.0,7.699,1.0,92.279,1.0,-9.78679,1.0,2.37349,1.0,1.37263,-9999,-9999,0.636129,-9999,-7.23273,1.0,-4.18282,-9999,-9999,2.40117,-9999,6.0,2,31,17,31,17,0.0230887,0.958333,0.0706592,0.108125,0.0230887,0.958333,0.0706592,0.108125,0.0257507,0.91875,0.0146194,-0.132466,-0.107279,-0.0132284,0.0314857,0.0474185,0.0564063,0.213951,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.5625,0.600975,0.133556,1.0,0.0714625,0.125232,-1.03307,0.990307,0.882353,0.141352,0.145431,0.600975,0.133556,1.0,0.0714625,0.125232,-1.03307,0.990307,0.882353,0.141352,0.145431,0.407257,0.437391,0.554319,0.614548,0.640631,0.643072,0.873913,1.0,1.0,1.0,1.0,1.0,1.0,0.548387,-1.10307,-1.09169,-1.06397,-1.04075,-1.02983,-1.02329,-1.01169,0.882353,0.941176,0.882353,0.882353,0.882353,0.882353,0.764706,0.920885,0.911741,0.908376,0.00477883,0.873053,0.880595,0.889359,0.897862,0.920885,0.939162,0.967441,0.87708,0.888652,0.882625,0.0157576,0.705729,0.824712,0.846172,0.864837,0.902352,0.910593,1.07141,1.09978,0.739903,0.880385,0.0293417,0.557301,0.730663,0.739903,0.756612,1.07934,1.09978,1.10374,1.02809,0.837831,0.906319,0.0159163,0.727127,0.826068,0.832097,0.837831,1.01902,1.02748,1.02809,-9999,-9999
20201123,8.755,1.0,7.933,3.877,1.0,10.252,1.727,1.0,7.917,7.166,4.118,9.286,2.057,8.755,1.0,7.933,3.877,1.0,10.252,1.727,1.0,86.3202,25.154,1.0,13.803,25.154,1.0,-9999,-9999,322.244,322.244,0.0,334.772,1.0,327.363,334.772,1.0,1.204,1.0,0.799,1.204,1.0,100.807,100.807,0.0,1.031,1.031,0.0,8.999,8.14,1.0,0.37418220454545453,0.9166666666666666,-12.610416666666666,1.0,48.37214583333333,1.0,414.492,1.0,7.099,1.0,92.398,1.0,-7.04175,1.0,1.99563,1.0,1.12211,-9999,-9999,1.76989,-9999,-29.5067,1.0,-16.5911,-9999,-9999,10.3004,-9999,6.0,2,31,17,31,17,0.300358,1.0,0.0877357,0.0889689,0.300358,1.0,0.0877357,0.0889689,0.30125,1.0,0.00216072,0.27739,0.285222,0.288547,0.300358,0.312969,0.314746,0.324675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.897781,0.356956,1.0,0.0765192,0.0794659,-0.819893,1.34484,1.0,0.193692,0.193696,0.897781,0.356956,1.0,0.0765192,0.0794659,-0.819893,1.34484,1.0,0.193692,0.193696,0.86356,0.875481,0.880504,0.89689,0.915832,0.91836,0.934309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.820521,-0.820408,-0.820265,-0.819727,-0.817935,-0.817935,-0.81667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15774,1.15594,1.15629,0.00166116,1.13874,1.14479,1.15123,1.15536,1.15963,1.16554,1.17986,0.852047,0.855584,0.855037,0.00323136,0.823979,0.828226,0.839529,0.855584,0.863105,0.876142,0.893591,0.907493,0.757626,0.807292,0.0204659,0.399821,0.749811,0.776264,0.815097,0.894592,0.897579,0.911011,0.578594,0.518369,0.536086,0.00599772,0.423716,0.514353,0.521609,0.528754,0.571642,0.575956,0.578594,-9999,-9999
20201124,8.794,1.0,8.13,3.415,1.0,10.005,2.718,1.0,8.126,7.431,3.519,9.393,2.606,8.794,1.0,8.13,3.415,1.0,10.005,2.718,1.0,84.8127,11.133,1.0,5.256,11.133,1.0,-9999,-9999,338.519,338.519,0.0,338.367,1.0,342.045,338.367,1.0,0.884,1.0,0.487,0.884,1.0,99.638,99.638,0.0,8.077,8.077,0.0,7.988,8.051,1.0,0.3266497619047619,0.875,-23.136104166666666,1.0,21.408791666666662,1.0,416.384,1.0,8.557,1.0,92.398,1.0,1.04417,1.0,6.76482,1.0,3.69524,-9999,-9999,2.14792,-9999,-29.4442,1.0,-16.0837,-9999,-9999,13.7101,-9999,6.0,2,31,17,31,17,1.08064,1.0,0.0723461,0.0724762,1.08064,1.0,0.0723461,0.0724762,1.08405,1.0,0.00158927,1.07596,1.07742,1.07887,1.08115,1.0832,1.0861,1.11285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.13963,0.650494,1.0,0.0868452,0.0870782,0.862159,0.75049,1.0,0.116913,0.116916,1.13963,0.650494,1.0,0.0868452,0.0870782,0.862159,0.75049,1.0,0.116913,0.116916,1.13216,1.13473,1.1362,1.13996,1.14172,1.14746,1.17723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.862159,0.862293,0.862293,0.863038,0.863989,0.863989,0.881191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15929,1.15803,1.16063,0.00165701,1.14393,1.15088,1.15307,1.15929,1.16736,1.16821,1.18181,0.0735195,0.0773874,0.0765837,0.00181591,0.0578257,0.0629907,0.070121,0.0775348,0.085297,0.0854941,0.090132,0.681052,0.689473,0.670771,0.0207893,0.346619,0.478963,0.66506,0.684057,0.759758,0.773029,0.773968,0.252733,0.251875,0.259748,0.00265963,0.242157,0.247702,0.250174,0.253108,0.270496,0.283886,0.287231,-9999,-9999
