TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20190111,5.925,1.0,5.089,1.909,1.0,7.449,0.257,1.0,5.736,5.036,1.391,7.012,0.517,5.925,1.0,5.089,1.909,1.0,7.449,0.257,1.0,90.6223,14.311,1.0,23.571,14.311,1.0,345.659,1.0,344.627,345.659,1.0,313.405,1.0,329.757,313.405,1.0,0.916,1.0,0.671,0.916,1.0,102.572,102.527,1.0,1.555,3.96,1.0,2.798,3.538,1.0,0.8786724827586206,0.6041666666666666,30.655256194166668,1.0,0.6606353,1.0,15.358228595744682,0.9791666666666666,-3.967600458333333,1.0,355.3350208333333,1.0,416.473,1.0,4.935,5.022,4.999,5.07,5.799,7.282,1.0,1.0,1.0,1.0,1.0,1.0,25.443,25.72,26.378,31.291,-9999,1.0,1.0,1.0,1.0,-9999,-0.271886,-9999,1.97432,-9999,-9999,-9999,-9999,1.27067,-9999,-33.8278,-9999,-9999,-9999,-9999,3.11932,-9999,-9999,-9999,31,17,21,17,0.914272,1.0,0.228815,0.228936,0.914272,1.0,0.228815,0.228936,0.911335,1.0,0.00492567,0.875864,0.899341,0.914272,0.914272,0.914272,0.914272,0.914272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.79027,0.904741,1.0,0.294277,0.295719,-0.776973,0.759884,1.0,0.332836,0.332836,1.79027,0.904741,1.0,0.294277,0.295719,-0.776973,0.759884,1.0,0.332836,0.332836,1.79027,1.79027,1.79027,1.79027,1.79027,1.84862,1.84862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.987881,-0.776973,-0.776973,-0.776973,-0.776973,-0.776973,-0.776973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.177684,0.168156,0.185148,0.00227991,0.173116,0.175566,0.176871,0.180327,0.18426,0.202824,0.205671,-0.732613,-0.746117,-0.726187,0.00629434,-0.798755,-0.739023,-0.738058,-0.73437,-0.730699,-0.728319,-0.670192,0.949061,0.949061,0.949061,4.46892e-07,0.949061,0.949061,0.949061,0.949061,0.949061,0.949061,0.949061,0.0932609,0.0932609,0.0932611,1.66604e-07,0.0932609,0.0932609,0.0932609,0.0932609,0.0932609,0.0932609,0.0932609,-9999,-9999
20190112,7.034,1.0,6.973,1.062,1.0,7.147,0.89,1.0,6.765,6.703,0.9,6.877,0.685,7.034,1.0,6.973,1.062,1.0,7.147,0.89,1.0,91.7806,8.076,1.0,10.225,8.076,1.0,346.653,1.0,351.208,346.653,1.0,318.919,1.0,336.865,318.919,1.0,1.486,1.0,1.165,1.486,1.0,102.019,101.968,1.0,1.992,0.806,0.979167,4.043,3.898,1.0,-9999,0.0,18.435864541666668,1.0,0.27001207833333335,1.0,8.616803044444445,0.9375,-4.7682861,0.8333333333333334,360.8526458333333,1.0,416.441,1.0,5.528,5.633,5.616,5.613,5.991,7.208,1.0,1.0,1.0,1.0,1.0,1.0,25.687,26.138,26.743,31.553,-9999,1.0,1.0,1.0,1.0,-9999,-0.28839,-9999,0.174282,-9999,-9999,-9999,-9999,1.12838,-9999,-43.9028,-9999,-9999,-9999,-9999,3.59439,-9999,-9999,-9999,31,17,31,17,-0.0864297,1.0,0.196353,0.196369,-0.0864297,1.0,0.196353,0.196369,-0.0948967,1.0,0.00357192,-0.158071,-0.0914737,-0.0864297,-0.0864297,-0.0864297,-0.0864297,-0.0864297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.287488,0.780808,1.0,0.237615,0.237644,-0.759408,0.965024,1.0,0.312539,0.312539,0.287488,0.780808,1.0,0.237615,0.237644,-0.759408,0.965024,1.0,0.312539,0.312539,0.186171,0.279962,0.287488,0.287488,0.287488,0.287488,0.287488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.769581,-0.759408,-0.759408,-0.759408,-0.759408,-0.759408,-0.759408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.162599,0.151935,0.167737,0.00131279,0.157501,0.160239,0.161694,0.165536,0.169886,0.180962,0.182916,0.253443,0.238365,0.262634,0.0045756,0.243931,0.246668,0.248124,0.251966,0.256316,0.269346,0.340868,1.09228,1.09228,1.09229,5.14717e-07,1.09228,1.09228,1.09228,1.09228,1.09228,1.09228,1.09228,0.0527569,0.0527569,0.052757,9.45686e-08,0.0527569,0.0527569,0.0527569,0.0527569,0.0527569,0.0527569,0.0527569,-9999,-9999
20190113,8.94,1.0,8.633,0.931,1.0,9.499,0.251,1.0,8.551,8.307,0.653,8.995,0.24,8.94,1.0,8.633,0.931,1.0,9.499,0.251,1.0,92.9957,10.326,1.0,10.63,10.326,1.0,353.591,1.0,364.999,353.591,1.0,334.227,1.0,351.76,334.227,1.0,1.779,1.0,1.466,1.779,1.0,100.938,100.908,1.0,2.981,3.93,1.0,5.211,5.294,1.0,-9999,0.0,22.96696425,1.0,0.33025391249999997,1.0,11.114743065217393,0.9583333333333334,-2.553545595833333,1.0,368.29545833333333,1.0,412.027,1.0,6.534,6.539,6.405,6.17,6.215,7.189,1.0,1.0,1.0,1.0,1.0,1.0,26.351,26.867,27.131,31.915,-9999,1.0,1.0,1.0,1.0,-9999,3.02354,-9999,-0.808973,-9999,-9999,-9999,-9999,1.18426,-9999,-34.8564,-9999,-9999,-9999,-9999,3.00467,-9999,-9999,-9999,31,17,31,17,-0.302964,1.0,0.202508,0.202508,-0.302964,1.0,0.202508,0.202508,-0.302254,1.0,0.000709697,-0.302964,-0.302964,-0.302964,-0.302964,-0.302964,-0.302964,-0.302964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.113516,0.451302,1.0,0.247495,0.247495,-1.03133,0.744082,1.0,0.316098,0.316098,0.113516,0.451302,1.0,0.247495,0.247495,-1.03133,0.744082,1.0,0.316098,0.316098,0.113516,0.113516,0.113516,0.113516,0.113516,0.113516,0.113516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.03133,-1.03133,-1.03133,-1.03133,-1.03133,-1.03133,-1.03133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.328529,0.314253,0.331945,0.000975405,0.321747,0.325399,0.32733,0.332399,0.335971,0.337559,0.338768,0.6373,0.617217,0.634199,0.00117873,0.617217,0.627895,0.629942,0.63522,0.638935,0.640523,0.641732,1.41488,1.41488,1.41488,6.66468e-07,1.41488,1.41488,1.41488,1.41488,1.41488,1.41488,1.41488,0.0673622,0.0673622,0.0673623,1.20502e-07,0.0673622,0.0673622,0.0673622,0.0673622,0.0673622,0.0673622,0.0673622,-9999,-9999
20190114,5.994,1.0,5.826,1.612,1.0,6.3,0.411,1.0,5.839,5.533,1.751,6.397,0.366,5.994,1.0,5.826,1.612,1.0,6.3,0.411,1.0,94.2673,37.528,1.0,40.023,37.528,1.0,319.262,1.0,312.495,319.262,1.0,305.697,1.0,295.054,305.697,1.0,1.879,1.0,1.739,1.879,1.0,101.552,101.541,1.0,2.23,1.34,1.0,3.629,4.098,1.0,-9999,-9999,71.54049681604165,1.0,2.5586832708333334,1.0,23.178579777777777,0.9375,-0.4817198085106383,0.9791666666666666,353.33279166666665,1.0,417.609,1.0,5.729,5.984,6.095,6.224,6.471,7.25,1.0,1.0,1.0,1.0,1.0,1.0,26.121,26.571,27.27,32.146,-9999,1.0,1.0,1.0,1.0,-9999,-4.68783,-9999,2.32004,-9999,-9999,-9999,-9999,0.867852,-9999,-30.5614,-9999,-9999,-9999,-9999,3.7297,-9999,-9999,-9999,31,17,26,17,0.793554,0.958333,0.219242,0.220667,0.793554,0.958333,0.219242,0.220667,0.800936,0.958333,0.00395146,0.793554,0.793554,0.793554,0.793554,0.793554,0.84362,0.84362,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,1.44023,1.36939,1.0,0.272542,0.27509,-0.46713,0.815308,0.882353,0.334412,0.334412,1.44023,1.36939,1.0,0.272542,0.27509,-0.46713,0.815308,0.882353,0.334412,0.334412,1.44023,1.44023,1.44023,1.44023,1.44023,1.51493,1.51493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.46713,-0.46713,-0.46713,-0.46713,-0.46713,-0.46713,-0.46713,0.882353,0.882353,0.882353,0.882353,0.882353,0.882353,0.882353,0.388936,0.367538,0.395054,0.00161327,0.378701,0.384195,0.387117,0.394834,0.402808,0.404637,0.408785,-0.395749,-0.426017,-0.405882,0.00399657,-0.440811,-0.434835,-0.411133,-0.403973,-0.396129,-0.393239,-0.388918,0.945391,0.945391,0.945391,4.45346e-07,0.945391,0.945391,0.945391,0.945391,0.945391,0.945391,0.945391,0.240826,0.240826,0.240826,4.21253e-07,0.240826,0.240826,0.240826,0.240826,0.240826,0.240826,0.240826,-9999,-9999
20190115,5.488,1.0,5.168,1.755,1.0,6.072,1.046,1.0,5.381,5.104,1.635,5.886,1.17,5.488,1.0,5.168,1.755,1.0,6.072,1.046,1.0,95.5955,22.762,1.0,33.035,22.762,1.0,328.587,1.0,334.206,328.587,1.0,307.06,1.0,318.502,307.06,1.0,1.439,1.0,1.065,1.439,1.0,101.869,101.819,1.0,0.155,0.0,1.0,3.467,3.698,1.0,0.4939180625,0.6666666666666666,46.005971939999995,1.0,1.2674573541666667,1.0,23.20110591304348,0.9583333333333334,-2.359531657894737,0.7916666666666666,353.37212500000004,1.0,420.973,1.0,4.918,5.155,5.295,5.618,6.368,7.303,1.0,1.0,1.0,1.0,1.0,1.0,25.641,26.076,27.118,32.101,-9999,1.0,1.0,1.0,1.0,-9999,-5.45501,-9999,-0.554747,-9999,-9999,-9999,-9999,1.27271,-9999,-29.5051,-9999,-9999,-9999,-9999,2.75083,-9999,-9999,-9999,31,17,19,17,1.50715,0.9375,0.258236,0.262838,1.50715,0.9375,0.258236,0.262838,1.52085,0.936979,0.00812047,1.50715,1.50715,1.50715,1.50715,1.50715,1.60508,1.60508,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,2.55629,1.79976,1.0,0.365331,0.372996,-0.560695,1.17605,0.823529,0.333141,0.333164,2.55629,1.79976,1.0,0.365331,0.372996,-0.560695,1.17605,0.823529,0.333141,0.333164,2.55629,2.55629,2.55629,2.55629,2.55629,2.70674,2.70674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.568576,-0.568576,-0.560695,-0.560695,-0.560695,-0.560695,-0.560695,0.823529,0.823529,0.823529,0.823529,0.823529,0.823529,0.823529,0.498986,0.472184,0.506742,0.00205942,0.486162,0.493045,0.496706,0.50638,0.516406,0.518672,0.523736,-0.997041,-1.03496,-1.01411,0.008172,-1.08865,-1.08134,-1.01632,-1.00735,-0.99752,-0.993895,-0.988476,0.882526,0.882526,0.882526,4.1583e-07,0.882526,0.882526,0.882526,0.882526,0.882526,0.882526,0.882526,0.147813,0.147813,0.147814,2.62793e-07,0.147813,0.147813,0.147813,0.147813,0.147813,0.147813,0.147813,-9999,-9999
20190116,5.579,1.0,5.659,0.358,1.0,5.431,0.196,1.0,5.657,5.85,0.465,5.304,0.103,5.579,1.0,5.659,0.358,1.0,5.431,0.196,1.0,96.9799,27.726,1.0,26.453,27.726,1.0,338.495,1.0,351.969,338.495,1.0,306.739,1.0,337.687,306.739,1.0,1.573,1.0,1.521,1.573,1.0,100.814,100.752,1.0,3.754,0.74,1.0,4.531,4.855,1.0,0.5959014482758619,0.6041666666666666,54.88710648958334,1.0,1.9135080249999998,1.0,28.999828409090902,0.9166666666666666,-2.821145770833333,1.0,353.70468750000003,1.0,413.836,1.0,5.496,5.671,5.727,5.84,6.313,7.305,1.0,1.0,1.0,1.0,1.0,1.0,25.152,25.579,26.926,31.997,-9999,1.0,1.0,1.0,1.0,-9999,-2.35915,-9999,0.726623,-9999,-9999,-9999,-9999,1.15729,-9999,-17.6492,-9999,-9999,-9999,-9999,2.28165,-9999,-9999,-9999,31,17,31,17,1.17989,0.875,0.216709,0.216709,1.17989,0.875,0.216709,0.216709,1.1779,0.874479,0.00524733,1.17989,1.17989,1.17989,1.17989,1.17989,1.17989,1.17989,0.875,0.875,0.875,0.875,0.875,0.875,0.875,1.77208,0.838921,1.0,0.265201,0.265201,-0.0210998,1.23305,0.647059,0.337351,0.337351,1.77208,0.838921,1.0,0.265201,0.265201,-0.0210998,1.23305,0.647059,0.337351,0.337351,1.77208,1.77208,1.77208,1.77208,1.77208,1.77208,1.77208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0210998,-0.0210998,-0.0210998,-0.0210998,-0.0210998,-0.0210998,-0.0210998,0.647059,0.647059,0.647059,0.647059,0.647059,0.647059,0.647059,0.848534,0.834971,0.850762,0.0014036,0.842063,0.844901,0.84624,0.848941,0.853875,0.855688,0.858391,-0.325772,-0.344916,-0.327138,0.00638166,-0.344916,-0.334986,-0.333647,-0.330946,-0.326012,-0.3242,-0.321496,0.877391,0.877391,0.877391,4.13139e-07,0.877391,0.877391,0.877391,0.877391,0.877391,0.877391,0.877391,0.179423,0.179423,0.179423,3.17405e-07,0.179423,0.179423,0.179423,0.179423,0.179423,0.179423,0.179423,-9999,-9999
20190117,3.59,1.0,3.55,1.305,1.0,3.655,0.447,1.0,3.661,3.635,1.053,3.703,0.324,3.59,1.0,3.55,1.305,1.0,3.655,0.447,1.0,98.4203,32.677,1.0,34.025,32.677,1.0,313.259,1.0,308.662,313.259,1.0,258.916,1.0,290.914,258.916,1.0,1.027,1.0,1.061,1.027,1.0,100.575,100.596,0.958333,4.336,5.49,1.0,3.781,4.162,1.0,1.0014176,0.5208333333333334,61.14368519000001,1.0,2.053606692083333,1.0,25.009840933333336,0.9375,-1.4260807577777779,0.9375,343.2171458333334,1.0,416.014,1.0,4.589,4.948,5.176,5.571,6.295,7.296,1.0,1.0,1.0,1.0,1.0,1.0,25.82,25.896,26.957,31.949,-9999,1.0,1.0,1.0,1.0,-9999,-8.44932,-9999,0.859516,-9999,-9999,-9999,-9999,0.820531,-9999,-15.3057,-9999,-9999,-9999,-9999,2.57162,-9999,-9999,-9999,30,18,18,17,2.00567,0.875,0.28099,0.29794,2.00567,0.875,0.28099,0.29794,2.03244,0.875,0.0148905,2.00567,2.00567,2.00567,2.00567,2.00567,2.20379,2.20379,0.875,0.875,0.875,0.875,0.875,0.875,0.875,2.6358,0.235823,1.0,0.395092,0.422641,0.761019,1.92143,0.666667,0.368482,0.368508,2.6358,0.235823,1.0,0.395092,0.422641,0.761019,1.92143,0.666667,0.368482,0.368508,2.6358,2.6358,2.6358,2.6358,2.6358,2.93599,2.93599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.761019,0.761019,0.761019,0.761019,0.761019,0.769827,0.769827,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,1.21735,1.21658,1.20513,0.00443304,1.14457,1.14587,1.21721,1.21734,1.21739,1.2174,1.2174,-0.788272,-0.789096,-0.827318,0.0189602,-1.05922,-1.05793,-0.788465,-0.788335,-0.788277,-0.788273,-0.788271,0.649466,0.649466,0.649467,3.05956e-07,0.649466,0.649466,0.649466,0.649466,0.649466,0.649466,0.649466,0.210602,0.210602,0.210602,3.70517e-07,0.210602,0.210602,0.210602,0.210602,0.210602,0.210602,0.210602,-9999,-9999
20190118,0.751,1.0,0.272,0.977,1.0,1.547,1.741,1.0,0.779,0.245,1.037,1.668,1.174,0.751,1.0,0.272,0.977,1.0,1.547,1.741,1.0,99.9173,49.837,1.0,45.553,49.837,1.0,274.985,1.0,279.181,274.985,1.0,241.586,1.0,259.073,241.586,1.0,0.443,1.0,0.469,0.443,1.0,101.792,101.73,1.0,0.046,0.85,1.0,1.791,1.939,0.958333,1.55476292,0.5208333333333334,93.66578157791666,1.0,3.26245840625,1.0,46.90323257777776,0.9375,-2.6379797916666665,1.0,331.71943749999997,1.0,436.799,1.0,2.771,3.295,3.713,4.526,5.965,7.269,1.0,1.0,1.0,1.0,1.0,1.0,26.737,26.968,27.59,32.332,-9999,1.0,1.0,1.0,1.0,-9999,-15.2212,-9999,0.566093,-9999,-9999,-9999,-9999,0.984773,-9999,-11.7562,-9999,-9999,-9999,-9999,3.29514,-9999,-9999,-9999,30,18,18,18,1.08918,0.791667,0.229091,0.229091,1.08918,0.791667,0.229091,0.229091,1.02144,0.791667,0.034562,0.381793,1.08918,1.08918,1.08918,1.08918,1.08918,1.17876,0.791667,0.791667,0.791667,0.791667,0.791667,0.791667,0.791667,1.80678,1.19201,1.0,0.296376,0.296376,-0.212418,1.13351,0.444444,0.327272,0.327272,1.80678,1.19201,1.0,0.296376,0.296376,-0.212418,1.13351,0.444444,0.327272,0.327272,0.785924,1.80678,1.80678,1.80678,1.80678,1.80678,1.94307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.32877,-0.212418,-0.212418,-0.212418,-0.212418,-0.212418,-0.209369,0.444444,0.444444,0.444444,0.444444,0.444444,0.444444,0.444444,1.37082,1.36136,1.35905,0.00458757,1.29719,1.2974,1.36817,1.37107,1.37397,1.37497,1.37639,0.284928,0.272186,0.337613,0.0318961,0.118577,0.278991,0.280186,0.283519,0.285792,0.287212,0.915399,0.404351,0.404351,0.404351,1.90487e-07,0.404351,0.404351,0.404351,0.404351,0.404351,0.404351,0.404351,0.320075,0.320075,0.320075,5.60579e-07,0.320075,0.320075,0.320075,0.320075,0.320075,0.320075,0.320075,-9999,-9999
20190119,-1.185,1.0,-2.094,1.208,1.0,0.331,1.862,1.0,-0.662,-1.396,0.917,0.563,1.873,-1.185,1.0,-2.094,1.208,1.0,0.331,1.862,1.0,101.47,67.461,1.0,55.296,67.461,1.0,248.614,1.0,264.552,248.614,1.0,225.937,1.0,243.273,225.937,1.0,0.995,1.0,0.954,0.995,1.0,101.388,101.302,1.0,0.0,0.25,1.0,2.752,2.258,0.666667,-9999,0.0,119.66406432979166,1.0,6.199941956249998,1.0,17.582383795454547,0.9166666666666666,-1.8047223695652175,0.9583333333333334,322.123875,1.0,436.055,1.0,1.005,1.693,2.287,3.451,5.434,7.171,1.0,1.0,1.0,1.0,1.0,1.0,25.734,26.144,27.303,32.305,-9999,1.0,1.0,1.0,1.0,-9999,-21.0227,-9999,0.925188,-9999,-9999,-9999,-9999,1.0203,-9999,-25.2709,-9999,-9999,-9999,-9999,4.08337,-9999,-9999,-9999,30,18,30,18,0.378087,0.75,0.195915,0.196233,0.378087,0.75,0.195915,0.196233,0.318158,0.75,0.0279105,-0.204451,0.355756,0.378087,0.378087,0.378087,0.378087,0.378087,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.788186,0.227294,1.0,0.231286,0.231509,-0.342064,1.03171,0.333333,0.323834,0.324047,0.788186,0.227294,1.0,0.231286,0.231509,-0.342064,1.03171,0.333333,0.323834,0.324047,-0.074471,0.767852,0.788186,0.788186,0.788186,0.788186,0.788186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.401263,-0.365558,-0.342064,-0.342064,-0.342064,-0.342064,-0.342064,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,1.29683,1.27357,1.30192,0.00144415,1.28599,1.29187,1.29494,1.30285,1.3083,1.31075,1.31249,0.927737,0.895486,0.983762,0.0283278,0.907903,0.913787,0.916856,0.924767,0.933371,0.951976,1.51207,0.287301,0.287301,0.287302,1.35315e-07,0.287301,0.287301,0.287301,0.287301,0.287301,0.287301,0.287301,0.430715,0.430715,0.430716,7.48135e-07,0.430715,0.430715,0.430715,0.430715,0.430715,0.430715,0.430715,-9999,-9999
20190120,-2.042,1.0,-2.667,1.437,1.0,-1.0,2.305,1.0,-2.285,-3.061,1.139,-0.991,2.261,-2.042,1.0,-2.667,1.437,1.0,-1.0,2.305,1.0,103.078,71.868,1.0,59.253,71.868,1.0,244.945,1.0,252.518,244.945,1.0,215.072,1.0,230.276,215.072,1.0,1.245,1.0,0.962,1.245,1.0,101.617,101.55,1.0,0.0,0.25,1.0,1.889,1.921,1.0,0.5289954285714286,0.5833333333333334,126.64831883166669,1.0,6.997929977083333,1.0,15.004982309523811,0.875,-0.5001677999999996,0.8333333333333334,316.9481458333333,1.0,445.575,1.0,-0.156,0.529,1.133,2.408,4.772,6.98,1.0,1.0,1.0,1.0,1.0,1.0,24.968,25.42,26.961,31.95,-9999,1.0,1.0,1.0,1.0,-9999,-21.4636,-9999,-0.105582,-9999,-9999,-9999,-9999,1.06248,-9999,-38.9974,-9999,-9999,-9999,-9999,5.41364,-9999,-9999,-9999,30,18,30,18,0.413836,0.75,0.198462,0.198566,0.413836,0.75,0.198462,0.198566,0.377713,0.75,0.0167583,0.0639204,0.400963,0.413836,0.413836,0.413836,0.413836,0.413836,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.764661,0.724951,1.0,0.232372,0.232688,-0.210989,0.993705,0.333333,0.331816,0.331816,0.764661,0.724951,1.0,0.232372,0.232688,-0.210989,0.993705,0.333333,0.331816,0.331816,0.23549,0.740398,0.764661,0.764661,0.764661,0.764661,0.764661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.228226,-0.210989,-0.210989,-0.210989,-0.210989,-0.210989,-0.203631,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,1.17603,1.14574,1.18702,0.00279024,1.16176,1.16947,1.17352,1.18408,1.19577,1.21208,1.21717,0.774257,0.731907,0.809305,0.018472,0.747925,0.755634,0.759688,0.770247,0.781931,0.812509,1.14936,0.243727,0.243727,0.243727,1.14778e-07,0.243727,0.243727,0.243727,0.243727,0.243727,0.243727,0.243727,0.458472,0.458472,0.458473,7.95327e-07,0.458472,0.458472,0.458472,0.458472,0.458472,0.458472,0.458472,-9999,-9999
