TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20200320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.746,1.873,1.315,5.619,2.089,3.746,0.0,1.873,1.315,0.0,5.619,2.089,0.0,245.726,-9999,-9999,153.302,153.302,0.0,-9999,-9999,233.633,233.633,0.0,-9999,-9999,268.294,268.294,0.0,-9999,-9999,2.016,2.016,0.0,101.403,101.403,0.0,0.0,0.0,0.0,3.305,3.305,0.0,-9999,0.0,-9999,-9999,-9999,-9999,73.6131,-9999,-9999,-9999,-9999,-9999,-9999,79.1663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,-5.29003,0.0,-9999,-9999,-5.28182,0.0,-9999,-9999,-5.22464,0.0,0.0160047,-5.32193,-5.29003,-5.29003,-5.28182,-5.07362,-5.07362,-5.07362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46227,4.55452,0.0,-9999,-9999,-11.6577,3.5912,0.0,-9999,-9999,1.47811,4.54769,0.0,-9999,-9999,-11.6577,3.5912,0.0,-9999,-9999,1.42936,1.46227,1.46227,1.47811,1.87936,1.87936,1.87936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.6577,-11.6577,-11.6577,-11.6577,-11.6577,-11.6577,-11.6577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.81385,1.78428,1.79504,0.00271489,1.76779,1.77946,1.77946,1.78793,1.81354,1.81389,1.82167,7.86422,7.81456,7.83312,0.0044976,7.79206,7.80636,7.80636,7.82084,7.8637,7.8643,7.87751,-9999,-9999
20200321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.724,-0.855,1.39,3.906,3.08,1.724,0.0,-0.855,1.39,0.0,3.906,3.08,0.0,249.55,-9999,-9999,152.192,152.192,0.0,-9999,-9999,227.437,227.437,0.0,-9999,-9999,265.28,265.28,0.0,-9999,-9999,2.189,2.189,0.0,102.076,102.076,0.0,0.0,0.0,0.0,2.569,2.569,0.0,-9999,0.0,-9999,-9999,-9999,-9999,64.0873,-9999,-9999,-9999,-9999,-9999,-9999,67.9588,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-5.20754,0.0,-9999,-9999,-4.97011,0.0,-9999,-9999,-5.06871,0.0,0.023269,-5.23758,-5.20754,-5.20754,-4.97145,-4.90812,-4.90812,-4.90812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39919,3.45722,0.0,-9999,-9999,-11.2945,3.70967,0.0,-9999,-9999,2.68196,2.88286,0.0,-9999,-9999,-11.1114,3.83771,0.0,-9999,-9999,2.33864,2.39919,2.39919,2.67915,2.7614,2.7614,2.7614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.2945,-11.2945,-11.2945,-11.1114,-11.0683,-11.0683,-11.0683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.37933,1.35684,1.36503,0.00206452,1.34431,1.35318,1.35318,1.35962,1.37909,1.37936,1.38528,7.85562,7.80418,7.82364,0.00461817,7.7835,7.79592,7.79592,7.81049,7.85509,7.8557,7.86902,-9999,-9999
20200322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.572,-0.346,1.128,3.195,1.995,1.572,0.0,-0.346,1.128,0.0,3.195,1.995,0.0,253.381,-9999,-9999,130.153,130.153,0.0,-9999,-9999,242.134,242.134,0.0,-9999,-9999,272.428,272.428,0.0,-9999,-9999,1.76,1.76,0.0,102.295,102.295,0.0,0.0,0.0,0.0,3.118,3.118,0.0,-9999,0.0,-9999,-9999,-9999,-9999,67.3484,-9999,-9999,-9999,-9999,-9999,-9999,68.7773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-5.24707,0.0,-9999,-9999,-5.15911,0.0,-9999,-9999,-5.19048,0.0,0.0095343,-5.29709,-5.24707,-5.24707,-5.15911,-5.12186,-5.12186,-5.12186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89803,2.62505,0.0,-9999,-9999,-11.7869,3.94313,0.0,-9999,-9999,2.94154,2.50539,0.0,-9999,-9999,-11.6673,4.04243,0.0,-9999,-9999,2.89803,2.89803,2.89803,2.94154,2.98467,2.98467,2.98467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.7869,-11.7869,-11.7869,-11.6673,-11.6375,-11.6375,-11.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.26273,1.24215,1.24964,0.00189001,1.23067,1.23879,1.23879,1.24469,1.26252,1.26276,1.26818,7.43001,7.36772,7.393,0.005367,7.35844,7.35942,7.3615,7.37404,7.42948,7.43008,7.44364,-9999,-9999
20200323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.838,-0.292,1.283,3.64,2.825,1.838,0.0,-0.292,1.283,0.0,3.64,2.825,0.0,257.216,-9999,-9999,164.992,164.992,0.0,-9999,-9999,222.281,222.281,0.0,-9999,-9999,262.773,262.773,0.0,-9999,-9999,2.381,2.381,0.0,102.195,102.195,0.0,0.0,0.0,0.0,3.822,3.822,0.0,-9999,0.0,-9999,-9999,-9999,-9999,73.6131,-9999,-9999,-9999,-9999,-9999,-9999,79.1663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-5.29003,0.0,-9999,-9999,-5.28182,0.0,-9999,-9999,-5.22464,0.0,0.0160047,-5.32193,-5.29003,-5.29003,-5.28182,-5.07362,-5.07362,-5.07362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27443,3.66294,0.0,-9999,-9999,-11.3357,3.74266,0.0,-9999,-9999,2.29171,3.64961,0.0,-9999,-9999,-11.3357,3.74266,0.0,-9999,-9999,2.23853,2.27443,2.27443,2.29171,2.61349,2.61349,2.61349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.3357,-11.3357,-11.3357,-11.3357,-11.2376,-11.2376,-11.2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.36576,1.3435,1.3516,0.00204422,1.33109,1.33987,1.33987,1.34625,1.36553,1.36579,1.37166,8.15335,8.10708,8.12369,0.00432287,8.07864,8.09875,8.09875,8.11345,8.15281,8.15344,8.16676,-9999,-9999
20200324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.278,1.206,1.506,5.032,3.096,3.278,0.0,1.206,1.506,0.0,5.032,3.096,0.0,261.054,-9999,-9999,148.752,148.752,0.0,-9999,-9999,236.218,236.218,0.0,-9999,-9999,269.551,269.551,0.0,-9999,-9999,3.109,3.109,0.0,101.769,101.769,0.0,0.0,0.0,0.0,4.331,4.331,0.0,-9999,-9999,-9999,-9999,-9999,-9999,64.0873,-9999,-9999,-9999,-9999,-9999,-9999,67.9588,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-5.20754,0.0,-9999,-9999,-4.97011,0.0,-9999,-9999,-5.06871,0.0,0.023269,-5.23758,-5.20754,-5.20754,-4.97145,-4.90812,-4.90812,-4.90812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39919,3.45722,0.0,-9999,-9999,-11.2945,3.70967,0.0,-9999,-9999,2.68196,2.88286,0.0,-9999,-9999,-11.1114,3.83771,0.0,-9999,-9999,2.33864,2.39919,2.39919,2.67915,2.7614,2.7614,2.7614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.2945,-11.2945,-11.2945,-11.1114,-11.0683,-11.0683,-11.0683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7393,1.71095,1.72127,0.00260332,1.69514,1.70632,1.70632,1.71445,1.73901,1.73934,1.74681,7.8404,7.78587,7.8069,0.00483259,7.76835,7.77751,7.77751,7.79226,7.83987,7.84048,7.854,-9999,-9999
20200325,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.08,1.376,1.099,6.368,3.473,4.08,0.0,1.376,1.099,0.0,6.368,3.473,0.0,264.894,-9999,-9999,171.026,171.026,0.0,-9999,-9999,231.718,231.718,0.0,-9999,-9999,267.362,267.362,0.0,-9999,-9999,3.469,3.469,0.0,101.548,101.548,0.0,0.0,0.0,0.0,3.537,3.537,0.0,-9999,0.0,-9999,-9999,-9999,-9999,67.3484,-9999,-9999,-9999,-9999,-9999,-9999,68.7773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-5.24707,0.0,-9999,-9999,-5.15911,0.0,-9999,-9999,-5.19048,0.0,0.0095343,-5.29709,-5.24707,-5.24707,-5.15911,-5.12186,-5.12186,-5.12186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89803,2.62505,0.0,-9999,-9999,-11.7869,3.94313,0.0,-9999,-9999,2.94154,2.50539,0.0,-9999,-9999,-11.6673,4.04243,0.0,-9999,-9999,2.89803,2.89803,2.89803,2.94154,2.98467,2.98467,2.98467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.7869,-11.7869,-11.7869,-11.6673,-11.6375,-11.6375,-11.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.03106,1.99795,2.01,0.00304,1.97949,1.99255,1.99255,2.00204,2.03071,2.03111,2.03982,8.32191,8.27689,8.29272,0.00427546,8.2457,8.26847,8.26847,8.28333,8.32136,8.32199,8.33544,-9999,-9999
20200326,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.396,0.277,1.966,6.035,3.945,3.396,0.0,0.277,1.966,0.0,6.035,3.945,0.0,268.734,-9999,-9999,170.952,170.952,0.0,-9999,-9999,232.345,232.345,0.0,-9999,-9999,267.667,267.667,0.0,-9999,-9999,2.631,2.631,0.0,101.467,101.467,0.0,0.0,0.0,0.0,2.381,2.381,0.0,-9999,0.0,-9999,-9999,-9999,-9999,73.6131,-9999,-9999,-9999,-9999,-9999,-9999,79.1663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-5.29003,0.0,-9999,-9999,-5.28182,0.0,-9999,-9999,-5.22464,0.0,0.0160047,-5.32193,-5.29003,-5.29003,-5.28182,-5.07362,-5.07362,-5.07362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27443,3.66294,0.0,-9999,-9999,-11.3357,3.74266,0.0,-9999,-9999,2.29171,3.64961,0.0,-9999,-9999,-11.3357,3.74266,0.0,-9999,-9999,2.23853,2.27443,2.27443,2.29171,2.61349,2.61349,2.61349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.3357,-11.3357,-11.3357,-11.3357,-11.2376,-11.2376,-11.2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.91124,1.88008,1.89142,0.00286066,1.86271,1.875,1.875,1.88393,1.91091,1.91128,1.91948,8.33044,8.28511,8.3011,0.00429568,8.25415,8.27668,8.27668,8.29157,8.32989,8.33053,8.344,-9999,-9999
20200327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.105,-0.801,2.409,6.41,4.118,3.105,0.0,-0.801,2.409,0.0,6.41,4.118,0.0,272.574,-9999,-9999,177.149,177.149,0.0,-9999,-9999,231.607,231.607,0.0,-9999,-9999,267.308,267.308,0.0,-9999,-9999,2.468,2.468,0.0,101.3,101.3,0.0,0.0,0.0,0.0,2.121,2.121,0.0,-9999,0.0,-9999,-9999,-9999,-9999,64.0873,-9999,-9999,-9999,-9999,-9999,-9999,67.9588,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-5.20754,0.0,-9999,-9999,-4.97011,0.0,-9999,-9999,-5.06871,0.0,0.023269,-5.23758,-5.20754,-5.20754,-4.97145,-4.90812,-4.90812,-4.90812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39919,3.45722,0.0,-9999,-9999,-11.2945,3.70967,0.0,-9999,-9999,2.68196,2.88286,0.0,-9999,-9999,-11.1114,3.83771,0.0,-9999,-9999,2.33864,2.39919,2.39919,2.67915,2.7614,2.7614,2.7614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.2945,-11.2945,-11.2945,-11.1114,-11.0683,-11.0683,-11.0683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.93071,1.89923,1.91069,0.0028898,1.88169,1.8941,1.8941,1.90312,1.93038,1.93075,1.93904,8.52604,8.48209,8.49722,0.00425048,8.44801,8.47355,8.47355,8.48864,8.52549,8.52613,8.53975,-9999,-9999
20200328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.26,1.347,2.501,6.725,2.878,4.26,0.0,1.347,2.501,0.0,6.725,2.878,0.0,276.413,-9999,-9999,167.926,167.926,0.0,-9999,-9999,248.159,248.159,0.0,-9999,-9999,275.357,275.357,0.0,-9999,-9999,2.263,2.263,0.0,100.889,100.889,0.0,0.003,0.003,0.0,3.573,3.573,0.0,-9999,0.0,-9999,-9999,-9999,-9999,67.3484,-9999,-9999,-9999,-9999,-9999,-9999,68.7773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-5.24707,0.0,-9999,-9999,-5.15911,0.0,-9999,-9999,-5.19048,0.0,0.0095343,-5.29709,-5.24707,-5.24707,-5.15911,-5.12186,-5.12186,-5.12186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89803,2.62505,0.0,-9999,-9999,-11.7869,3.94313,0.0,-9999,-9999,2.94154,2.50539,0.0,-9999,-9999,-11.6673,4.04243,0.0,-9999,-9999,2.89803,2.89803,2.89803,2.94154,2.98467,2.98467,2.98467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.7869,-11.7869,-11.7869,-11.6673,-11.6375,-11.6375,-11.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.09665,2.06247,2.07491,0.00313817,2.04341,2.05689,2.05689,2.06669,2.09629,2.0967,2.10569,8.30466,8.25607,8.27372,0.00449607,8.22853,8.24754,8.24754,8.26259,8.30411,8.30475,8.31842,-9999,-9999
20200329,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.135,1.302,0.96,2.84,1.586,2.135,0.0,1.302,0.96,0.0,2.84,1.586,0.0,280.248,-9999,-9999,181.14,181.14,0.0,-9999,-9999,226.004,226.004,0.0,-9999,-9999,264.583,264.583,0.0,-9999,-9999,2.883,2.883,0.0,101.661,101.661,0.0,0.193,0.193,0.0,5.57,5.57,0.0,-9999,0.0,-9999,-9999,-9999,-9999,73.6131,-9999,-9999,-9999,-9999,-9999,-9999,79.1663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-5.29003,0.0,-9999,-9999,-5.28182,0.0,-9999,-9999,-5.22464,0.0,0.0160047,-5.32193,-5.29003,-5.29003,-5.28182,-5.07362,-5.07362,-5.07362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27443,3.66294,0.0,-9999,-9999,-11.3357,3.74266,0.0,-9999,-9999,2.29171,3.64961,0.0,-9999,-9999,-11.3357,3.74266,0.0,-9999,-9999,2.23853,2.27443,2.27443,2.29171,2.61349,2.61349,2.61349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.3357,-11.3357,-11.3357,-11.3357,-11.2376,-11.2376,-11.2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.33749,1.31568,1.32362,0.0020019,1.30353,1.31213,1.31213,1.31838,1.33726,1.33752,1.34326,8.66567,8.62156,8.63666,0.0042877,8.58637,8.61289,8.61289,8.6282,8.66511,8.66576,8.67956,-9999,-9999
20200330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.443,1.286,1.783,5.268,1.351,3.443,0.0,1.286,1.783,0.0,5.268,1.351,0.0,284.079,-9999,-9999,179.885,179.885,0.0,-9999,-9999,242.789,242.789,0.0,-9999,-9999,272.746,272.746,0.0,-9999,-9999,2.33,2.33,0.0,101.217,101.217,0.0,0.423,0.423,0.0,3.542,3.542,0.0,-9999,0.0,-9999,-9999,-9999,-9999,64.0873,-9999,-9999,-9999,-9999,-9999,-9999,67.9588,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-5.20754,0.0,-9999,-9999,-4.97011,0.0,-9999,-9999,-5.06871,0.0,0.023269,-5.23758,-5.20754,-5.20754,-4.97145,-4.90812,-4.90812,-4.90812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39919,3.45722,0.0,-9999,-9999,-11.2945,3.70967,0.0,-9999,-9999,2.68196,2.88286,0.0,-9999,-9999,-11.1114,3.83771,0.0,-9999,-9999,2.33864,2.39919,2.39919,2.67915,2.7614,2.7614,2.7614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.2945,-11.2945,-11.2945,-11.1114,-11.0683,-11.0683,-11.0683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.72295,1.69487,1.70509,0.00257885,1.67921,1.69029,1.69029,1.69833,1.72266,1.72299,1.73039,8.64785,8.6031,8.61854,0.0043218,8.56871,8.59443,8.59443,8.60975,8.64729,8.64795,8.66177,-9999,-9999
20200331,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.154,0.122,4.157,3.874,3.323,2.154,0.0,0.122,4.157,0.0,3.874,3.323,0.0,287.906,-9999,-9999,122.137,122.137,0.0,-9999,-9999,266.401,266.401,0.0,-9999,-9999,284.229,284.229,0.0,-9999,-9999,1.629,1.629,0.0,101.325,101.325,0.0,0.154,0.154,0.0,3.671,3.671,0.0,-9999,-9999,-9999,-9999,-9999,-9999,67.3484,-9999,-9999,-9999,-9999,-9999,-9999,68.7773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-5.24707,0.0,-9999,-9999,-5.15911,0.0,-9999,-9999,-5.19048,0.0,0.0095343,-5.29709,-5.24707,-5.24707,-5.15911,-5.12186,-5.12186,-5.12186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89803,2.62505,0.0,-9999,-9999,-11.7869,3.94313,0.0,-9999,-9999,2.94154,2.50539,0.0,-9999,-9999,-11.6673,4.04243,0.0,-9999,-9999,2.89803,2.89803,2.89803,2.94154,2.98467,2.98467,2.98467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.7869,-11.7869,-11.7869,-11.6673,-11.6375,-11.6375,-11.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.53884,1.51376,1.52289,0.00230328,1.49977,1.50967,1.50967,1.51686,1.53858,1.53888,1.54548,7.17607,7.10722,7.13602,0.00586917,7.0989,7.0989,7.10255,7.11354,7.17554,7.17613,7.18986,-9999,-9999
20200401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.552,4.706,0.635,6.211,1.103,5.552,0.0,4.706,0.635,0.0,6.211,1.103,0.0,291.726,-9999,-9999,126.732,126.732,0.0,-9999,-9999,294.092,294.092,0.0,-9999,-9999,297.695,297.695,0.0,-9999,-9999,1.122,1.122,0.0,99.899,99.899,0.0,1.316,1.316,0.0,5.728,5.728,0.0,-9999,0.0,-9999,-9999,-9999,-9999,73.6131,-9999,-9999,-9999,-9999,-9999,-9999,79.1663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21,27,0,0,-5.29003,0.0,-9999,-9999,-5.28182,0.0,-9999,-9999,-5.22464,0.0,0.0160047,-5.32193,-5.29003,-5.29003,-5.28182,-5.07362,-5.07362,-5.07362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84131,2.5816,0.0,-9999,-9999,-11.2725,3.68463,0.0,-9999,-9999,2.85941,2.5575,0.0,-9999,-9999,-11.2725,3.68463,0.0,-9999,-9999,2.8037,2.84131,2.84131,2.85941,3.05775,3.05775,3.05775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.2725,-11.2725,-11.2725,-11.2725,-11.0701,-11.0701,-11.0701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.2862,2.24894,2.26251,0.0034219,2.22816,2.24286,2.24286,2.25354,2.28582,2.28626,2.29607,7.40802,7.33922,7.36781,0.00587677,7.33071,7.33071,7.33443,7.34569,7.40748,7.40809,7.42209,-9999,-9999
